title
"CPU Hours: Total: by PI"
parameters

start,end
"Dinolfo, Peter H. - RPI",39330.8761
"Hong, Sampyo - U Central Florida",39298.7467
"Kashi, Amit - U Minn",39194.3644
"Ascenzi, Maria-Grazia - UCLA",39177.8134
"Ye, Mao - UIUC",39003.2177
"Lecoanet, Daniel - UC Berkeley",38913.4355
"Gilson, Michael - UC San Diego",38702.8976
"Loverde, Sharon - CUNY",38203.7466
"Helly, John J - UC San Diego",38121.4891
"Carrington, Laura - UC San Diego",37465.0802
"Briggs, James Michael - U Houston",36847.0045
"Barbone, Paul - Boston U",36698.3646
"Oyana, Tonny J. - SIU Carbondale",36361.8668
"Howison, Mark - Brown U",36337.6937
"White, Stephen H. - UC Irvine",36290.2045
"Tarrant, Ann Marie - WHOI",36083.2404
"Towe, Elias - CMU",36081.2576
"Helenbrook, Brian - Clarkson U",35679.1201
"Hill, David Foster - Oregon State U",35360.4136
"Allison, Jason Robert - TACC",35163.5569
"Song, Kevin - U Chicago",35120.8355
"Keating, Brian - UC San Diego",34887.5468
"Burger, Virginia M - MIT",34676.8933
"Blondin, John M. - NC State U",34473.0931
"Armentrout, Peter B - U Utah",34336.6489
"Falkingham, Peter Lewis - Brown U",34137.6001
"Carroll, Thomas James - Ursinus College",34084.7070
"Lyon, Jonathan Thomas - Clayton State U",33672.4986
"Dongare, Avinash M - U Connecticut",33593.6619
"Dorland, William D - U Maryland",33382.8402
"Meneses, Esteban - U Pittsburgh",33155.9452
"Dempski, Robert E - WPI",32992.1421
"Kolasny, Anthony - Johns Hopkins U",32985.8847
"Ozel, Feryal - U Arizona",32868.9335
"Meng, Ying Shirley - UC San Diego",32343.3286
"Keasler, Samuel Joseph - Valley City State U",32182.3376
"Hickman, Albert Peet - Lehigh U",32073.0091
"Oviedo, Maria Belen - UC Riverside",31789.9600
"Barlas, Yafis  - UC Riverside",31554.7067
"Kurth, Mark J. - UC Davis",31493.7376
"Esposito, Gaetano  - Emory U",31174.6624
"Morton, Thomas Hellman - UC Riverside",30967.0045
"Johnson, Margaret Ellen - Johns Hopkins U",30748.1688
"Singh, Tajendra Vir - UCLA",30651.6767
"Stout, Quentin F. - U Michigan",30468.4268
"Kastner, Ryan  - UC San Diego",30347.9690
"Moehlis, Jeff - UC Santa Barbara",30156.9507
"Mehringer, Susan - Cornell U",30128.9514
"Hoffman, Matthew - RIT",29995.2286
"Langer, Robert Samuel - MIT",29907.4667
"McQuinn, Matthew Judd - U Washington",29683.0191
"Sharma, Anupam - Iowa State U",29505.8138
"Wilcox, Jennifer - Stanford U",29487.8885
"Maiden, Tom - PSC",29437.7820
"Shende, Sameer Suresh - U Oregon",29337.5311
"Dimitrakopoulos, Panagiotis - U Maryland",28756.7332
"Bhattacharya, Apratim - Andritz Automation",28691.5644
"Linnen, Catherine Ramsay - U Kentucky",28372.5419
"Laurent, Louise - UC San Diego",27936.0933
"Zhang, Peng - SUNY Stony Brook",27859.9687
"Doughty, Shawn G. - Tufts U",27831.0400
"Tang, Wenjie - U Virginia",27584.3734
"Sperhake, Ulrich - Caltech",27580.9065
"RAI, NAVNEET  - UC Davis",27469.8752
"Lueptow, Richard M. - Northwestern U",27365.9378
"Londergan, Casey H - Haverford College",27115.4313
"Triant, Deborah - U Virginia",26812.9422
"Jadaun, Priya  - Cornell U",26630.9063
"Sandin, Stuart A - UC San Diego",26471.2000
"Langlois, Timothy Richard - Cornell U",26411.1335
"Giebink, Noel C. - Penn State Mont Alto",26327.0269
"Wang, Zhechen - CU Boulder",26166.8239
"Wang, Jin - SUNY Stony Brook",26098.8444
"Klos, Jacek - U Maryland",26064.9203
"Nan, Xiaolin - Oregon Health & Sci U",26034.1955
"Dibble, Theodore S. - SUNY ESF",25960.2534
"El-Khoury, Patrick Zakhia - PNL",25547.4982
"Sakidja, Ridwan - Missouri State U",25332.0893
"Farhi, Moran  - UC Davis",25118.7467
"Welty, Claire - U Maryland, Baltimore Co",24474.2402
"Ilich, Peter - St. John's U",24243.9377
"Sukenik, Shahar  - UIUC",24185.0355
"Evans, Charles R. - UNC",24015.0356
"Dos Santos, Elton Jose - Stanford U",23818.7691
"Vanapalli, Siva A - Texas Tech U",23600.5419
"Filizola, Marta - Mt Sinai Sch of Med",23327.2624
"Garcia, Adrian  - UC Irvine",23085.0667
"Tang, Yongan - NC Central U",22897.1642
"Trac, Hy - CMU",22836.9067
"Luo, Yun - U Chicago",22775.5379
"Ruan, Youyi - Brown U",22606.5067
"Schmidt, David Paul - U Mass, Amherst",22592.7200
"West, Ana  - Mercer U",22357.5553
"Campbell, Robert Lee - Penn State Behrend",22214.9332
"Gibou, Frederic - UC Santa Barbara",22130.1781
"kim, duck young - CIW",21945.9334
"Thorpe, Ian F - U Maryland, Baltimore Co",21921.0888
"Hall, David Matthew - CU Boulder",21911.8978
"Wang, Hao - Rutgers U",21894.0890
"Rasulev, Bakhtiyor - Jackson State U",21658.4044
"Wang, Yigui - Southern Conn State U",21550.6891
"Tatarinova, Tatiana V - USC",21369.1423
"Wilson, Robert E - SUNY Stony Brook",21321.2845
"Graeve, Olivia A. - UC San Diego",21297.0978
"Wachira, James Munuhe - Morgan State U",21283.3335
"Yeates, Todd  - UCLA",21221.9556
"Medvedeva, Julia E. - Missouri S&T",21140.6123
"Panchenko, Anna - NIH",21007.2666
"Watkins, Stephan Lloyd - Oregon State U",21000.8444
"Plotnikov, Nikolay - Stanford U",20973.5256
"Levison, Harold - Southwest Res Inst",20557.3833
"Snir, Marc - UIUC",20524.8090
"Ebalunode, Jerry - U Houston",20502.2444
"Pillsbury, Sarah-Jane Frankland - St Vincent College",20498.6892
"Zou, Jian - IUPUI",20292.1554
"Reutt-Robey, Janice Ellen - U Maryland",20260.4089
"Gupta, Vijay Kumar - Colorado State U",19985.9244
"Seetharam, Arun S - Iowa State U",19956.5245
"Linninger, Andreas - U Illinois, Chicago",19880.2934
"Cronin, Stephen B. - USC",19801.2534
"Agrawal, Gagan - Ohio State U",19800.0084
"Fatahalian, Kayvon - CMU",19704.4261
"Perot, Blair - U Mass, Amherst",19595.3066
"Larkins, Brian - Coastal Carolina U",19519.2345
"Blecha, Laura E - U Maryland",19504.4833
"Fu, Iris Wing Yin - UC Irvine",19415.8135
"Stegman, Dave - UC San Diego",19374.3379
"Romps, David - UC Berkeley",19305.3913
"Clancy, Paulette  - Cornell U",19285.1957
"Martinez, Luis A - UPR Mayaguez",19253.8979
"Walsh, Kevin John - Southwest Res Inst",19197.5909
"Whited, Toni M - U Rochester",19187.0311
"Valocchi, Albert J. - UIUC",18868.1600
"Hamann, Christian - Albright College",18825.0978
"Keaveny, Tony M. - UC Berkeley",18681.7734
"Peet, Yulia  - Arizona State U",18633.7692
"Pratt, Lawrence Riley - Tulane U",18432.2089
"Asadi, Ebrahim - Missouri S&T",18428.2267
"Pacheco, Alexander - Lehigh U",18413.5022
"Chowdhury, Rezaul Alam - SUNY Stony Brook",18171.6173
"Jayaraman, Arthi - U Delaware",18004.6489
"Yu, Weiting  - UC Berkeley",17999.3957
"Weinstein, Benjamin Gregory - SUNY Stony Brook",17854.4577
"Gregg, Nathan Eric - West Virginia U",17703.5600
"Zou, Jian  - WPI",17619.6268
"Dawes, Richard - Missouri S&T",17555.8445
"Asle Zaeem, Mohsen - Missouri S&T",17514.4533
"Hall, Jaclyn Marie - U Florida",17492.9558
"Saat, Mohd Rapik - UIUC",17483.3378
"Lane, Rob - Columbia U",17453.4848
"Shen, Chengcai - Smithsonian Astrophys Obs",17285.4045
"Casabianca, Jodi  - UT Austin",17265.7111
"Padak, Bihter - U South Carolina",17200.9334
"Wang, Yixuan - Albany State U",16999.1735
"Mukkamala, Ravi - Old Dominion U",16977.7113
"Indiviglio, Frank M - NOAA",16838.0155
"Magyari-Kope, Blanka - Stanford U",16688.2578
"DAloisio, Anson - U Washington",16687.0937
"Cicotti, Pietro - SDSC",16318.7023
"Shao, Chen  - Northwestern U",15852.9557
"Karanicolas, John - U Kansas",15637.4980
"Fragile, Patrick C - College of Charleston",15550.4000
"Buchwald, James Richard - RPI",15510.6576
"Greer, Edyta M. - CUNY Baruch College",15367.0004
"Yao, Xiaohui - IUPUI",15212.0000
"Friedman, Peter A - U Pittsburgh Sch of Med",15092.4133
"Zhong, Jinshun  - U Vermont",15065.1286
"Ferrada, Evandro - Santa Fe Inst",15034.4180
"Panoff, Robert M - Shodor",14767.6668
"Reid, Keon Andre - Emory U",14678.5157
"Khaldi, Dounia - U Houston",14514.6846
"Kumar, Abhishek  - ORNL",14438.9722
"Weaver, Richard L - UIUC",14412.4401
"Loftis, Bruce - CU Boulder",14260.4839
"Miller III, Bill Ray - U Richmond",14234.7500
"Roy, Anindya - Johns Hopkins U",14095.3690
"Xuan, Yuan  - Penn State U",14023.0402
"Cai, Dong - U Houston",13793.7644
"Allen, Scott Edward - UNC",13792.6314
"Trinkle, Dallas R. - UIUC",13692.2354
"Gharakhani, Adrin - Applied Sci Res",13540.6537
"Rhoads, Douglas Duane - U Arkansas",13308.1023
"Downar, Thomas J. - U Michigan",13139.7556
"Bergman, Robert G - UC Berkeley",13101.4978
"Wilson, Alex C. C. - U Miami",13035.5778
"Cosden, Ian A - Princeton U",12883.6356
"Anderson, Steven Edward - Texas A&M",12795.1913
"Ihme, Matthias - Stanford U",12791.0179
"Shen, Tongye - U Tennessee",12657.7066
"Dubin, Daniel Herschel - UC San Diego",12566.9911
"Pegden, Wesley - CMU",12545.7244
"Bassman, Lori - Harvey Mudd College",12504.2047
"McCullagh, Martin - Colorado State U",12418.5469
"Sethna, James P - Cornell U",12408.5245
"Yang, Da - Caltech",12343.2667
"Morris, Mark - UCLA",12291.7689
"Goodwin, Andrew Pratt - CU Boulder",12154.2889
"Ebrahimi, Davoud - MIT",12048.7820
"Milletti, Maria C. - Eastern Michigan U",11985.8402
"Kettimuthu, Rajkumar - ANL",11967.8042
"Teich-McGoldrick, Stephanie Leah - Sandia",11890.0978
"Guvench, Olgun - U New England",11841.6711
"He, Hongshan - Eastern Illinois U",11771.4754
"Hills, Matthew - U Utah",11754.9069
"He, Ping - NC State U",11751.1597
"Sagona, Paul - U South Carolina",11730.1066
"Deskins, Nathaniel Aaron - WPI",11529.6092
"Ribeiro, Adolfo - UCLA",11524.7242
"Lin, Enqiang - Rutgers U",11431.3294
"Gennis, Robert B - UIUC",11370.3023
"Berger, Robert - W Washington U",11363.5545
"Kennedy, Graeme - Georgia Tech",11287.3156
"Ramm, Alexander G. - Kansas State U",11171.9558
"Maliar, Serguei - Stanford U",11037.4001
"Ma, Ping - U Georgia",10978.3374
"Stillman, Jonathon H - San Francisco State U",10929.1332
"Birke, Ronald Lewis - CUNY City College",10886.0623
"Maki, Kevin - U Michigan",10830.1023
"Shipman, Steven - New College FL",10675.8398
"Cargile, Phillip Andrew - Harvard U",10540.7819
"Greaney, Peter Alex - Oregon State U",10534.5465
"Weisz, Dan R - U Washington",10439.5645
"Ellis, Joseph Hugh - Johns Hopkins U",10422.1066
"Hoffmann, Roald - Cornell U",10419.2352
"Karna, Tuomas Petteri - Oregon Health & Sci U",10277.6444
"Denolle, Marine Anne Marie - SIO",10275.4400
"Saha, Kaushik  - ANL",10262.3158
"Cousins, Kimberley R - CSU-San Bernardino",10243.8175
"Bellis, Matthew  - Siena College",10179.2133
"Zeng, Yong - U Missouri, Kansas City",10099.8933
"Obradovich, Nicholas - UC San Diego",10063.5024
"Ong, Shyue Ping - UC San Diego",9962.0568
"Roskies, Ralph - PSC",9925.0258
"Sundar, Hari  - U Utah",9894.6311
"Stitzel, Joel - Wake Forest U",9818.9380
"Ciliberto, Federico - U Virginia",9809.8843
"Casey, Bill - UC Davis",9730.6889
"Siders, Paul D. - U Minn, Duluth",9635.8905
"Jeffries-EL, Malka - Iowa State U",9607.5604
"Luo, Haoxiang - Vanderbilt U",9596.5332
"Höhna, Sebastian  - UC Berkeley",9559.3779
"Johnston, Murray V - U Delaware",9554.0043
"Wyble, Brad Paul - Penn State U",9477.6934
"Evans, Alexander J - Columbia U",9340.3022
"Chow, Edmond - Georgia Tech",9271.7822
"Xu, Dong - U Missouri, Columbia",9267.5731
"Greene, Christopher H. - Purdue U",9257.7777
"Mendes, Celso Luiz - UIUC",9121.9999
"Cherry, Elizabeth M. - RIT",9093.9823
"Campos, Luis M - Columbia U",9083.8710
"Offner, Stella S - U Mass, Amherst",9078.0624
"shoele, kourosh - Johns Hopkins U",9027.8133
"Wang, Jinbo  - SIO",8977.3114
"Klinge, Sebastian N - Rockefeller U",8975.1200
"Reed, Mark S.C. - UNC",8966.2446
"Olson, Lorraine G. - Rose-Hulman Tech",8963.8046
"Haglund, Richard Forsberg - Vanderbilt U",8930.2890
"Milner, Scott Thomas - Penn State U",8906.9355
"Collins, Lance - Cornell U",8840.6398
"Pirkelbauer, Peter  - U Alabama, Birmingham",8782.8845
"Gao, Michael C. - US DoE",8782.3289
"Duan, Huaiyu - U New Mexico",8682.5770
"Omar, Ahmad K - Caltech",8649.5290
"Subramaniam, Shankar - Iowa State U",8571.4802
"Hartman, Jessica Helene - U Arkansas, Med. Sci",8513.3241
"Zhan, Min - UIUC",8306.1642
"Subramanian, Aneesh - SIO",8243.3556
"Danko, Charles G - Cornell U",8230.9913
"Cohen, Dov - UIUC",8219.0579
"Neilson, James Richmond - Colorado State U",8182.9686
"Dennis, John Mauff - NCAR",8153.4048
"Liu, Xiaofeng - Penn State U",8148.5376
"McCandlish, David Martin - U Pennsylvania",7993.8110
"Stephen, Andrew  - U Pittsburgh",7987.2799
"Rani, Sarma Laxminarasimha - U Alabama, Huntsville",7751.9600
"Cecka, Cris - Harvard U",7686.4576
"Jensen, Lasse - Penn State U",7651.0669
"Smith, Aaron Robin - UT Austin",7536.1201
"Mendenhall, Ruby - UIUC",7512.2221
"Joseph, Thomas - Mt Sinai Med Ctr",7491.5332
"Kumta, Prashant N - U Pittsburgh",7410.1778
"Koizumi, Hideya - Arkansas State U",7365.6001
"McNally, Stephen - U Tennessee",7215.9803
"Bittner, Noelle Kristen Jeffery - UC Berkeley",7139.4934
"Monismith, David Richard - NW Missouri State U",7069.7422
"Fu, Chao - U Wisconsin-Madison",7055.3017
"James, Douglas Leonard - Cornell U",7024.8353
"Baden, Scott B. - UC San Diego",6979.3821
"Moldwin, Mark B - U Michigan",6887.4889
"Yang, Melinda Anna - UC Berkeley",6810.4669
"Moore, Richard - UC San Diego",6776.8355
"Cheung, Margaret S. - U Houston",6636.1866
"Guan, Zhen - UC Irvine",6624.9157
"Kumashiro, Kristin K - U Hawaii, Manoa",6533.8620
"Tandon, Nandan - Michigan State U",6403.1821
"Trouve, Arnaud Christophe - U Maryland",6262.6133
"Depalle, Baptiste  - MIT",6249.4133
"Shapiro, Stuart L. - UIUC",6184.6891
"Chrispell, John Christopher - Indiana U of Penn",6156.9157
"Shelton, John T - CMU",6150.0089
"Lastoskie, Christian - U Michigan",6144.9244
"Dick, Robert Alfred - Cornell U",6144.6400
"Shafi, Qaisar - U Delaware",5999.9303
"Jackson, Caesar - NC Central U",5980.3245
"Balick, Bruce -- - U Washington",5969.2089
"Xie, Paul Z. R. - Einstein College of Med",5859.5486
"Kalidindi, Surya R - Georgia Tech",5815.0024
"Gurbuz, Elif  - UC Berkeley",5658.7334
"Ingber, Lester - Lester Ingber Res",5609.2043
"Marean, Curtis - Arizona State U",5493.4224
"Gutfraind, Alexander - U Illinois, Chicago",5408.5601
"Santini, Francesco - UC Davis",5403.0267
"Madison-Villar, Mercedita - Colorado State U",5353.6889
"Pritham, Ellen J - U Utah",5345.3462
"Parast, Mana M - UC San Diego",5171.4003
"Rivero, Jose Pablo - U Arkansas",5134.7070
"Nichols, Krista - NOAA",5055.3956
"Becker, Udo - U Michigan",5030.4266
"Gopalakrishnan, Ganesh L - U Utah",5014.0311
"Guenza, Marina - U Oregon",4928.2227
"Edirisinghe, Neranjan - Georgia State U",4878.7937
"Dirmeyer, Paul Alan - George Mason U",4810.3198
"Zhao, Xinyu - U Connecticut",4809.7776
"Gao, Wei  - Northwestern U",4565.7245
"Kodali, Goutham - U Pennsylvania",4547.7822
"Hoffman, Gerald - Edinboro U",4509.0313
"Li, Fuhai - Methodist Hospital System",4506.2844
"Mendez Polanco, Miguel Angel - MIT",4475.2091
"Standard, Jean M. - Illinois State U",4425.9424
"Perez-Aguilar, Jose Manuel - Weill Cornell Med College",4425.8133
"Ahmed, Shaikh S - SIU Carbondale",4386.5600
"La Cava, William G - U Mass, Amherst",4345.9291
"Jawaheer, Damini  - Children's Hospital Oakland",4344.4448
"Ghosh, Avik - U Virginia",4315.5378
"Sinno, Talid - U Pennsylvania",4271.9334
"Jin, Jian-Ming - UIUC",4196.0577
"Uzun, Ali - Florida State U",4177.1643
"Sarkar, Sutanu - UC San Diego",4093.9422
"Ren, Pengyu - UT Austin",3998.5511
"Sitti, Metin - CMU",3990.6174
"Cuadra, Jefferson A - Drexel U",3949.8933
"Bar Lev, Yevgeny - Columbia U",3944.0044
"Skjellum, Anthony  - Auburn U",3941.7336
"Grosman, Claudio Fabian - UIUC",3891.3331
"Yakushin, Igor - Penn State U",3881.6100
"Martin, Tye - U New Mexico",3871.9732
"Greif, Thomas - Harvard U",3852.2178
"Landis, Michael  - UC Berkeley",3814.5819
"Zhang, Xueyi - UC Berkeley",3732.2443
"Liu, Shuang - Yale U",3708.8355
"Bianchet, Mario Antonio - Johns Hopkins U",3660.2492
"Robia, Seth Louis - Loyola U Chicago",3649.9509
"Loesche, Mathias  - CMU",3649.6355
"Ropelewski, Alexander John - CMU",3560.8754
"Gilbert, Donald - Indiana U",3513.2891
"Gasper, Paul M - SUNY Albany",3487.9911
"Mochena, Mogus D. - Florida A&M U",3407.7822
"Schanzenbach, David - U Hawaii, Manoa",3300.1065
"Melguizo Gavilanes, Josue - Caltech",3288.1379
"Wang, Lu - Stanford U",3221.1731
"Mason, Sara E. - U Iowa",3160.2046
"Prives, Carol - Columbia U",3123.2667
"Ackad, Edward - SIU Edwardsville",3028.2756
"Mazumdar, Sagnik - U Pittsburgh",2985.7066
"Bovik, Alan Conrad - UT Austin",2798.4223
"Clemens, Kristina A - UC Berkeley",2762.8579
"Collier, Galen E. - Clemson U",2754.9602
"Walz, Thomas - Harvard Med Sch",2743.6299
"Sutliff, Daniel Linden - NASA Glenn",2706.6044
"Liu, Philip L-F. - Cornell U",2690.8713
"O'Shea, Brian W. - Michigan State U",2677.1200
"Hill, Alex S - Haverford College",2572.0134
"Kingsford, Carl  - CMU",2542.9777
"Gomez, Enrique Alberto - W Carolina U",2521.7245
"Notaros, Branislav  - Colorado State U",2495.0710
"Sharifzadeh, Sahar  - Boston U",2474.9334
"Karabadzhak, Alexander G - Yale U",2444.3911
"Jankowski, Eric - NREL",2429.5279
"Pontiggia, Francesco - Brandeis U",2421.6088
"Najafi-Yazdi, Alireza - McGill U",2378.3467
"Lynch, William Bryan - U Evansville",2370.3645
"Huang, Howie - George Washington U",2345.5421
"Maidment, David Robert - UT Austin",2318.6265
"Tran, Huan Doan - U Connecticut",2307.7955
"Sweeney, Mark C - CU Boulder",2285.8267
"Rulis, Paul Michael - U Missouri, Kansas City",2259.0623
"Waag, Robert C - U Rochester",2241.6833
"Rhee, David - Einstein College of Med",2231.9742
"Sosonkina, Masha - Old Dominion U",2205.7643
"Ramaprabhu, Praveen Kumar - UNC Charlotte",2181.3556
"Michalakes, John George - NOAA",2176.2665
"Falgout, Jeff - USGS",2118.3556
"Harrison, Julia - U Utah",2062.9911
"Khare, Ketan Sudhakar - RPI",2058.5288
"Del Vento, Davide - NCAR",2047.0399
"Lim, Marisa C - SUNY Stony Brook",1996.0353
"Duffy, Alison Guidry - U Washington",1968.0044
"Dagda, Ruben - U Nevada, Reno",1926.7734
"Armstrong, Anne Frances - UC Davis",1911.4179
"Gaughan, Christopher - NSF",1864.7201
"Shields, George C - Bucknell U",1861.0578
"Taylor, James - Johns Hopkins U",1844.9869
"Rao, Niny - Philadelphia U",1829.5468
"Wedler, Henry - UC Davis",1821.2934
"Humphrey, Jay Dowell - Yale U",1772.3733
"Wolter, Nicole - UC San Diego",1734.7332
"Lwiza, Kamazima - SUNY Stony Brook",1705.8891
"Hirschi, Jennifer Sue - SUNY Binghamton",1702.6089
"Jiang, Qiyou - Rice U",1688.0312
"McDevitt, Brian  - Boise State U",1679.6221
"Shearer, Peter  - UC San Diego",1659.9376
"Zerze, Hasan - Lehigh U",1603.0221
"Spearot, Douglas - U Arkansas",1586.3556
"Pozzi, Matteo  - CMU",1536.8799
"Pan, Tongyan  - IIT",1536.3778
"Etienne, Zachariah B - West Virginia U",1513.0579
"Mellor-Crummey, John Michael - Rice U",1502.3644
"Pierce, Marlon - Indiana U",1487.3787
"Donnell, David Michael - The Citadel",1480.0798
"Olatunji-Ojo, Olayinka Ayodamola - UC Berkeley",1467.8800
"Krasa, Stefan - UIUC",1461.0777
"Perez, Jean Carlos - U New Hampshire",1442.3289
"Kandemir, Mahmut Taylan - Penn State U",1433.6312
"Acuna, Edgar  - UPR Mayaguez",1415.5024
"Westmoreland, Phillip R - NC State U",1397.4935
"Macdonald, Janet  - Vanderbilt U",1386.9821
"Bhatta, Ram S - U Akron",1370.7953
"Soler-Crespo, Rafael Antonio - Northwestern U",1350.5334
"Looney, Leslie W - UIUC",1345.6000
"Djohari, Hadrian - CWRU",1311.8311
"Chen, Jen-Ping  - Ohio State U",1245.2489
"Gubbins, David - SIO",1236.5430
"Lazarian, Alex - U Wisconsin-Madison",1184.4844
"Masunov, Artem - U Central Florida",1151.0712
"McKay, John  - Colorado State U",1142.8667
"Johnson, Harley T. - UIUC",1142.2222
"Awasthi, Amnaya - U Florida",1118.7600
"Malone, John Henri - U Connecticut",1107.4223
"Wang, Yu U - Michigan Tech",1101.0001
"Diener, Peter - Louisiana State U",1095.3110
"Chan, Yvonne Ling-Hsiang - U Hawaii, Manoa",1079.9875
"von Oehsen, James Barr - Clemson U",1077.3422
"Belgin, Mehmet - Georgia Tech",1073.9466
"Rempfer, Dietmar - IIT",1073.4311
"Freddolino, Peter - Columbia U",1040.5110
"Hargrove, Paul Hamilton - LBNL",1008.6406
"Cheng, Tianle - NETL",995.8489
"Arolla, Sunil - Cornell U",988.7288
"Bucci, Giovanna  - MIT",968.6088
"Dutt, Shantanu  - U Illinois, Chicago",967.1113
"Huynh, Mioy T - UIUC",936.9289
"Torkian, Ben - U South Carolina",890.3644
"Qi, Xin - Rutgers U",875.5463
"Coridan, Robert - Caltech",862.9465
"Richard, Robert L - UCLA",861.4090
"Andriamanalimanana, Bruno  - SUNYIT",857.7823
"Bao, Shaowu - Coastal Carolina U",855.9243
"Montlouis, Webert - WEMSS Lab",841.6576
"Garner, Robert N - U Incarnate Word",804.0978
"Brown, Laura E - Michigan Tech",783.4088
"Arora, Ritu - UT Austin",777.9154
"Stevens, Jonathan E - U Detroit Mercy",774.7236
"Burns, Keaton - MIT",773.2622
"Werner, Gregory - CU Boulder",760.1866
"Cooperman, Gene - Northeastern U",759.0799
"Clune, Jeff  - U Wyoming",709.4400
"Minkoff, Susan Elizabeth - UT Dallas",703.7511
"Gupta, Sandeep - Virginia Tech",701.9469
"Suhartanto, Heru  - U Indonesia",673.5422
"Chen, Li - MCPHS U",671.3200
"Kimber, Mark - U Pittsburgh",664.0800
"Bromm, Volker - UT Austin",638.4045
"Qian, Yu - Venter Inst",634.1424
"Staton, Margaret Elizabeth - U Tennessee",630.9067
"Mohamed, Sayeed - Arizona State U",618.6934
"Pisciuneri, Patrick - U Pittsburgh",593.4088
"Wang, Xiao-Qian Larry - Clark Atlanta U",582.2278
"Harrison, Ian - U Virginia",576.8178
"Raymer, Eric - Columbia U",571.9200
"Thota, Abhinav S - Indiana U",544.4489
"Carretero, Ricardo  - San Diego State U",541.9423
"Emerick, Andrew James - Columbia U",535.6444
"Stone, Christopher P. - Individual/Unaffiliated",512.0177
"Rogers, Nathan Y - UC Santa Barbara",493.3597
"Jack, Mark A - Florida A&M U",486.4000
"Pu, Han - Rice U",472.9497
"Hazlewood, Victor - NICS",468.2836
"Snyder, Gregory - STScI",455.9948
"Kim, Byoung-Do - Harvard Med Sch",444.4533
"zheng, xiaoning  - MIT",442.7645
"MacLeod, Morgan Elowe - UC Santa Cruz",437.7956
"Deshlahra, Prashant - UC Berkeley",424.9556
"Ruiz Juri, Natalia  - UT Austin",421.9644
"Caprez, Adam - U Nebraska, Lincoln",415.0714
"Gleason, Lani Uriarte - SIO",413.6535
"Zhao, Shan - U Alabama",408.7112
"Connor, Edward F - San Francisco State U",402.1155
"Hart, David Lawrence - NCAR",401.1821
"Overbey, Jeffrey L. - Auburn U",385.9423
"Srolovitz, David J - U Pennsylvania",385.5377
"Safari, Mehdi - Miami U",376.6355
"Betro, Vincent - U Tennessee",366.8710
"Navarro, John-Paul - ANL",358.1160
"Townshend, Brent  - Stanford U",344.3955
"Louie, Janis  - U Utah",336.8356
"Gonzalez, Ana C - UPR Mayaguez",324.5642
"Hofert, Joe  - Indiana Wesleyan U",313.0486
"Polborn, Mattias - UIUC",305.6046
"Shen, Peter  - U Utah",293.7600
"Ruether, Andrew - Swarthmore College",281.3310
"Taha, Tarek - U Dayton",278.5690
"Ferrante, Antonino - U Washington",277.3888
"Dayal, Kaushik - CMU",272.2045
"McCourt, Michael - Harvard U",268.1467
"Fu, Wen - Rice U",256.0889
"Velazquez, Leticia  - Rice U",256.0711
"Engel, Annette Summers - U Tennessee",255.0622
"Pellman, David Steven - Dana-Farber Cancer Inst",251.2000
"Ge, Xiaoxia - CUNY City College",249.6533
"Yang, Yuan - MIT",239.9823
"Walls, Kenneth - U Alabama, Birmingham",237.5421
"Fredrickson, Glenn - UC Santa Barbara",231.2222
"von Laszewski, Gregor - Indiana U",218.0444
"Palen, Brock - U Michigan",216.6579
"Golden, Aaron Alain-Jon - Einstein College of Med",215.1956
"Durran, Dale Richard - U Washington",210.1245
"Baumgart, Tobias  - U Pennsylvania",206.1199
"Hong, Han  - Stanford U",204.8000
"Yin, Wotao  - UCLA",199.5956
"Shull, John Michael - CU Boulder",172.0401
"Torrey, Paul Adam - MIT",169.6890
"Chen, Zizhong - UC Riverside",168.4223
"Keutzer, Kurt  - UC Berkeley",168.3067
"Puthenveedu, Manojkumar Akkappillil - CMU",159.1290
"Lovitt, Charity - U Washington",154.9370
"Song, Carol Xiaohui - Purdue U",143.3955
"Gygi, Francois - UC Davis",139.9823
"Moore, Shirley Victoria - UT El Paso",125.0711
"Kulkarni, Milind - Purdue U",115.0833
"Budzien, Joanne - MacMurray College",109.8401
"cooley, philip chester - RTI Intl",108.3334
"Bhattacharyay, Sudeep - U Wisconsin-Eau Claire",105.6356
"Wulff, Jason A - Texas A&M",102.7156
"Lieuwen, Timothy Charles - Georgia Tech",96.4578
"Hampton, Scott S. - U Notre Dame",96.0178
"Gu, Qing - UC San Diego",92.4178
"McGill, Brian James - U Maine",90.3945
"Hoffman, Jennifer Lyn - U Denver",81.4311
"MacLachlan, Glen Alan - George Washington U",80.0223
"Wang, Chuan  - CIW",74.9867
"Guven, Ibrahim - U Arizona",74.8267
"Freeman, Bob - Harvard U",64.0267
"Kurapov, Alexander - Oregon State U",60.3157
"Brannen, Kathleen Merritt - U Tennessee",59.9023
"Mikulyuk, Alison F - U Wisconsin-Madison",56.2756
"Zhang, Peijun - U Pittsburgh Sch of Med",55.0489
"Halzen, Francis  - U Wisconsin-Madison",53.8489
"Qin, Hong - Spelman Colleg",48.1372
"Adrian, Ronald John - Arizona State U",46.4356
"Singh, Arunima  - NIST",45.2312
"Nerenberg, Paul Samuel - Caltech",43.5822
"Wong, Adam - George Washington U",41.9723
"Yao, Tian - USRA",40.8801
"Cook, Daniel E - Northwestern U",39.3600
