title
"XD SUs Charged: Total: by PI"
parameters

start,end
"Eldredge, Jeff D - UCLA",704228
"Das, Rhiju - Stanford U",701292
"Richard, Robert L - UCLA",697777
"Gubbins, David - SIO",697400
"Olsen, Bradley David - MIT",693073
"Tucker, Garritt J'Von - Drexel U",687006
"Jiang, Qiyou - Rice U",685853
"Hansmann, Ulrich H.E. - U Oklahoma",684604
"Koenig, Peter - Procter & Gamble",683250
"Hall, Thomas Edwin - U Virginia",676261
"Whittle, Andrew John - MIT",674732
"Velikokhatnyi, Oleg I - U Pittsburgh",672226
"Gilmore, Matthew - U North Dakota",661775
"Dos Santos, Elton Jose - Stanford U",660722
"Winters, Kraig - UC San Diego",657335
"sansoz, frederic - U Vermont",654926
"Wistey, Mark - U Notre Dame",653775
"Nandakumar, Krishnaswamy - Louisiana State U",648372
"Marsden, Alison Lesley - UC San Diego",647403
"Smith, Paul E - Kansas State U",632835
"Akis, Richard - Arizona State U",628450
"Timerghazin, Qadir - Marquette U",628414
"Singh, Tajendra Vir - UCLA",626436
"Speyer, Gil - Arizona State U",619830
"Seetharam, Arun S - Iowa State U",618291
"Mueller, Frank - NC State U",608942
"Markland, Thomas E - Stanford U",607783
"Shlosman, Isaac - U Kentucky",605726
"Krylov, Anna - USC",601756
"Choudhury, Pabitra - New Mexico Tech",600878
"Lu, Hui - U Illinois, Chicago",599608
"Hajjar, Jerome F. - Northeastern U",599233
"Zerze, Hasan - Lehigh U",595770
"McQuinn, Matthew Judd - U Washington",595111
"Plotnikov, Nikolay - Stanford U",594431
"Ackerman, David - Cornell U",594266
"Sarkar, Sutanu - UC San Diego",593810
"Billington, Sarah L - Stanford U",592896
"Zheng, Lianqing - Florida State U",592660
"Shen, Tongye - U Tennessee",589731
"Musgrave, Charles B. - CU Boulder",580469
"Khanna, Gaurav - U Mass, Dartmouth",578017
"Ghosh, Avik - U Virginia",577316
"Liang, Bo - Harvard Med Sch",575971
"Durran, Dale Richard - U Washington",573387
"Nishikawa, Ken-Ichi - U Alabama, Huntsville",572537
"Naylor, Jason - Purdue U",562447
"Cormier, Guy - U Georgia",560653
"Zhang, Chengzhu - SIO",556070
"Bucher, Denis - UC San Diego",555408
"Rossky, Peter Jacob - Rice U",553293
"Goldberg, Sharon - Boston U",553137
"DeTuri, Vincent - Ithaca College",551376
"Warren, Allen A - U Montana",550545
"Ruan, Youyi - Brown U",548613
"Zhu, Ping - U Wisconsin-Madison",546555
"McCarthy, John M - UC Irvine",543655
"Chowdhury, Rezaul Alam - SUNY Stony Brook",542331
"Wang, Xianqiao - U Georgia",539770
"Mendes, Celso Luiz - UIUC",536366
"Dirmeyer, Paul Alan - George Mason U",536103
"Banavali, Nilesh K - Wadsworth Ctr",533942
"Falkingham, Peter Lewis - Brown U",532414
"Bernard, Peter S. - U Maryland",529355
"Shakiba, Maryam - UIUC",528133
"Karna, Tuomas Petteri - Oregon Health & Sci U",524214
"Jaron-Becker, Agnieszka Anna - CU Boulder",523662
"Panchenko, Anna - NIH",522949
"Yang, Chao-Yie - U Michigan",521034
"Taufer, Michela - U Delaware",514478
"Christopher, Phillip N - UC Riverside",514405
"Sagona, Paul - U South Carolina",514274
"Fang, Fang - NCAR",513214
"Rhoads, Douglas Duane - U Arkansas",511314
"Rodriguez, Carl Louis - Northwestern U",508236
"Llovet, Pol - Montana State U",507198
"Chan, Maria - ANL",504244
"Singh, Satbir - CMU",502301
"Quinn, Thomas R. - U Washington",500831
"Broadbelt, Linda - Northwestern U",500413
"Velazquez, Leticia  - Rice U",500289
"Kashi, Amit - U Minn",494708
"Madrid, Marcela - PSC",494264
"Key, Jason M - Harvard Med Sch",486404
"Walsh, Kevin John - Southwest Res Inst",485893
"Gordon, Karl Douglas - STScI",485586
"Ichiye, Toshiko - Georgetown U",484373
"Curtis, Emily - NC State U",481944
"Altintas, Ilkay - SDSC",480018
"Oyana, Tonny J. - SIU Carbondale",479104
"Barth, Patrick - Baylor College of Med",476635
"Block, Matthew - CSU-Sacramento",475801
"Yoon, Chamna - CUNY",473024
"Li, Jessie - Stanford U",472748
"Yang, Kesong - UC San Diego",472266
"Jin, Meng - UCAR",467626
"Wang, Xiao-Qian Larry - Clark Atlanta U",466664
"Alexandrova, Anastassia - UCLA",466017
"Lin, Michael Z - Stanford U",461824
"Jorgensen, Kameron Renee - TAMIU",460495
"Jia, ZhiGuang - Kansas State U",458168
"Keating, Brian - UC San Diego",457848
"Nikoubashman, Arash - Princeton U",450459
"S V N, Vishwanathan - UC Santa Cruz",448276
"Deierlein, Gregory - Stanford U",448044
"Ferrada, Evandro - Santa Fe Inst",444514
"Richard, Ryan Matthew - Georgia Tech",443981
"Srinivasan, Ashok - Florida State U",443718
"Urbanic, John - PSC",443498
"Zhu, Xiao - Purdue U",442641
"Ozel, Feryal - U Arizona",440995
"Mondal, Jagannath - Columbia U",440560
"Silvia, Devin W - Michigan State U",440416
"Rojo, Carlos - UC San Francisco",440305
"Merwade, Venkatesh - Purdue U",440286
"Shen, Meng - Northwestern U",438670
"Kurth, Mark J. - UC Davis",437179
"Levison, Harold - Southwest Res Inst",430184
"Oh, Siang Peng - UC Santa Barbara",429725
"Cheng, Yu-Ting - Johns Hopkins U",428994
"Vashisth, Harish - U New Hampshire",425338
"Gallicchio, Emilio - CUNY Brooklyn College",424281
"Moore, Shirley Victoria - UT El Paso",423961
"Peng, Hua - CSU-Northridge",423728
"Phares, Alain Joseph - Villanova U",422927
"Tripathi, Swarnendu - U Houston",421748
"Zgid, Dominika Kamila - U Michigan",418132
"De Zorzi, Rita - Harvard Med Sch",417949
"Toth, David - Centre College",415677
"Hallman, Eric - CU Boulder",412559
"Linninger, Andreas - U Illinois, Chicago",411316
"Indiviglio, Frank M - NOAA",410940
"Malaspina, David Cesar - Northwestern U",409613
"Tatarinova, Tatiana V - USC",409032
"Rempfer, Dietmar - IIT",406582
"Howat, Ian  - Ohio State U",405031
"Yang, Melinda Anna - UC Berkeley",402079
"Wang, Bin  - U Oklahoma",401010
"Tan, Qiaohua - U Oklahoma",400952
"Smolin, Nikolai - Loyola U Chicago",396936
"Matsika, Spiridoula - Temple U",394963
"Maier, Robert S - Montana State U",394742
"Pan, Tongyan  - IIT",394215
"Yang, Haw - Princeton U",391344
"Bellovary, Jillian M - Vanderbilt U",391335
"Dibble, Theodore S. - SUNY ESF",390962
"Ge, Xiaoxia - CUNY City College",389202
"Gazula, Vikram - U Kentucky",389045
"Myong, Sua - UIUC",387464
"Chen, Ke - WHOI",387245
"Morin, Paul Jeffrey - U Minn",387137
"Malone, John Henri - U Connecticut",385704
"Pias, Sally C - New Mexico Tech",383425
"Sandin, Stuart A - UC San Diego",382224
"Kumta, Prashant N - U Pittsburgh",379776
"Paluch, Andrew Scott - Miami U",375820
"Xu, Dong - U Missouri, Columbia",374233
"Shafi, Qaisar - U Delaware",370484
"Work, Daniel  - UIUC",366744
"Tenishev, Valeriy - U Michigan",365984
"Dimitrakopoulos, Panagiotis - U Maryland",362116
"Harrison, Ian - U Virginia",361952
"Subramaniam, Shankar - Iowa State U",361695
"Li, Jianing - U Vermont",361274
"McLaughlin, Don Edwin - West Virginia U",360733
"Martyr, Rosanne - UC San Diego",359657
"Helenbrook, Brian - Clarkson U",359565
"Yan, Zhiqiang - SUNY Stony Brook",359182
"Wu, Yinghao  - Einstein College of Med",353166
"Dayal, Kaushik - CMU",351551
"Liu, Xiaofeng - Penn State U",349670
"Oskooi, Ardavan  - U Michigan",349187
"Cheng, Roseanne Marie - Johns Hopkins U",349047
"Mo, Yifei - U Maryland",347943
"Jarzecki, Andrzej A. - CUNY Brooklyn College",341951
"Briggs, James Michael - U Houston",340861
"Kleinfeld, David - UC San Diego",340067
"Greene, Christopher H. - Purdue U",339982
"Denolle, Marine Anne Marie - SIO",339002
"Pu, Han - Rice U",338697
"Douma, Michael - IDEA",338391
"Castillo-Chara, Jairo - Fayetteville State U",337440
"Valle-Levinson, FArnoldo - U Florida",336787
"Rathore, Rajenda - Marquette U",335426
"Masud, Arif - UIUC",334708
"Harrigan, Timothy P. - Johns Hopkins U",329320
"Rastigejev, Yevgenii - NC A&T State U",328999
"Qin, Sanbo  - Florida State U",326219
"Ruether, Andrew - Swarthmore College",325761
"Wells, Buren - U Alabama, Huntsville",325111
"Narsimhan, Ganesan - Purdue U",323820
"Hall, David Matthew - CU Boulder",323772
"Henderson, Shane G - Cornell U",323277
"Qiao, Li  - Purdue U",321603
"Burger, Virginia M - MIT",318913
"Sadow, Aaron David - Iowa State U",315998
"Schmidt, Kevin E - Arizona State U",313694
"Ellis, Joseph Hugh - Johns Hopkins U",313459
"Larini, Luca - Rutgers U",312775
"Agrawal, Gagan - Ohio State U",310584
"Ball, K. Aurelia - UC San Francisco",310492
"Kunz, Matthew W - Princeton U",308040
"Eshraghi Kakhki, Mohsen - CSU-Los Angeles",305296
"Wollman, Roy  - UC San Diego",305212
"Gubbins, Keith E. - NC State U",304521
"Pande, Santosh - Georgia Tech",304171
"Smith, Lydia - UC Berkeley",304036
"Clayton, Jeffrey Charles - Louisiana State U",302358
"Hinohara, Nobuo - U Tsukuba",301756
"Becker, Andrew - U Washington",301311
"Marinshaw, Ruth - Stanford U",300994
"French, Kinsley Claire - RPI",300666
"Loeffler, Frank - Louisiana State U",300166
"Jiang, Shaoyi - U Washington",299627
"Chen, Feng - TACC",296457
"Cheung, Margaret S. - U Houston",295588
"Echeverria, Ignacia - U Maryland",294647
"Cecka, Cris - Harvard U",293530
"Clemens, Kristina A - UC Berkeley",292802
"Panoff, Robert M - Shodor",291293
"Firouzi, Mahnaz  - Stanford U",290505
"Stegman, Dave - UC San Diego",289601
"Londergan, Casey H - Haverford College",288076
"Vahid, Amir - Northwestern U",287647
"Shao, Qing - NC State U",287595
"Heinz, Sebastian - U Wisconsin-Madison",286376
"Engelman, Donald M - Yale U",285744
"Wei, Zhigang - U Notre Dame",285646
"Farhi, Moran  - UC Davis",278213
"Lastoskie, Christian - U Michigan",275686
"Stephani, Kelly - UIUC",275537
"Miller, Thomas F - Caltech",273978
"Sosonkina, Masha - Old Dominion U",273573
"Reed, Mark S.C. - UNC",270797
"Hati, Sanchita - U Wisconsin-Eau Claire",270183
"Padak, Bihter - U South Carolina",269935
"Kandemir, Mahmut Taylan - Penn State U",269814
"Xue, Yongkang - UCLA",269363
"Qi, Feng - Sanford-Burnham Med Res Inst",268431
"Zang, Jiadong - Johns Hopkins U",268291
"Kastner, Ryan  - UC San Diego",267463
"Olson, Lorraine G. - Rose-Hulman Tech",266605
"Gilbert, Donald - Indiana U",265508
"Park, Sheldon - SUNY Buffalo",265426
"Gibou, Frederic - UC Santa Barbara",262787
"Straus, David - COLA",262138
"Shende, Sameer Suresh - U Oregon",262068
"Bishop, Anthony C - RPI",261569
"DeTore, Suzanne - Syracuse U",261281
"Chandran, Uma - U Pittsburgh",260039
"Zhang, Peng - SUNY Stony Brook",259313
"Torkian, Ben - U South Carolina",259079
"Contractor, Noshir - Northwestern U",258704
"Wang, Liya - Cold Spring Harbor Lab",257801
"Kim, Hyojin - Harvard Med Sch",257255
"Hasegawa-Johnson, Mark - UIUC",256761
"Ingber, Lester - Lester Ingber Res",256547
"Mason, Sara E. - U Iowa",255822
"Chen, Long-Qing - Penn State U",255803
"Showman, Adam P. - U Arizona",255654
"Williams, Samuel W - LBNL",255585
"Ferguson, James - NICS",253689
"Mukkamala, Ravi - Old Dominion U",253388
"Bassman, Lori - Harvey Mudd College",252148
"Balick, Bruce -- - U Washington",252008
"Fu, Chao - U Wisconsin-Madison",251480
"Muller, Axel - Caltech",251304
"Milner, Scott Thomas - Penn State U",248766
"Bylander, Daniel Martin - Texas State U",248546
"Offner, Stella S - U Mass, Amherst",248078
"Bar Lev, Yevgeny - Columbia U",247210
"Siders, Paul D. - U Minn, Duluth",247068
"Morris, Mark - UCLA",246925
"Zhang, Shiwei  - College of Wm & Mary",245495
"Romano, Giuseppe  - Hobart and William Smith Colleges",242722
"Zhuang, Houlong - ORNL",242707
"Wang, Jin - SUNY Stony Brook",242230
"Barlas, Yafis  - UC Riverside",241344
"Kareem, Ahsan - U Notre Dame",241260
"Marx, Lawrence - COLA",240291
"Aristilde, Ludmilla  - Cornell U",238729
"Maiden, Tom - PSC",238588
"Riggleman, Robert A - U Pennsylvania",238440
"Mohamed, Sayeed - Arizona State U",236433
"Birke, Ronald Lewis - CUNY City College",235981
"Li, Zongli - Harvard Med Sch",235418
"Tarboton, David Gavin - Utah State U",234605
"Friedline, Christopher James - Virginia Commonwealth U",234135
"Im, Hong G - U Michigan",233507
"Lan, Zhiling - IIT",233200
"da Silveira, Pedro Rodrigo Castro - U Minn",233027
"Ihme, Matthias - Stanford U",230245
"Langer, Robert Samuel - MIT",230165
"Tokman, Mayya - UC Merced",230143
"Dennis, John Mauff - NCAR",229961
"Narayanan, Desika - Haverford College",229875
"Weinstein, Benjamin Gregory - SUNY Stony Brook",229724
"Nan, Xiaolin - Oregon Health & Sci U",228806
"Singh, Abhishek - NC State U",226961
"Wang, Chen Santillan - UC Riverside",226441
"Li, Lan - Boise State U",226387
"Saunders, Marissa - U Utah",226339
"Mastorakos, Ioannis  - Clarkson U",226074
"Shaw, John Edward - NW Missouri State U",225797
"Gao, Wei  - Northwestern U",225765
"Manning, Christopher David - Stanford U",225750
"May, Michael Ryan - UC Davis",225445
"Levine, Zachary - UC Santa Barbara",225219
"Mendez Polanco, Miguel Angel - MIT",225182
"Motamarri, Phani - U Michigan",224637
"Martinez, Luis A - UPR Mayaguez",223921
"Lane, Rob - Columbia U",223288
"Casey, Bill - UC Davis",221943
"Barone, Veronica  - Central Michigan U",221408
"Lu, Fei - Cornell U",220866
"Daggett, Valerie - U Washington",220561
"Richardson, Chris - Elon U",220065
"Habenicht, Bradley - UC Merced",219785
"Trouve, Arnaud Christophe - U Maryland",219447
"Dinolfo, Peter H. - RPI",219440
"Kimber, Mark - U Pittsburgh",218947
"Reutt-Robey, Janice Ellen - U Maryland",218654
"Fu, Iris Wing Yin - UC Irvine",218235
"Rivero, Jose Pablo - U Arkansas",217099
"Roy, Kuldeep Kumar - U Mississippi",216660
"Cave, Robert J - Harvey Mudd College",215997
"Sakidja, Ridwan - Missouri State U",214150
"Francoeur, Mathieu - U Utah",214119
"Shih, Liwen - U Houston-Clear Lake",212489
"Berger, Robert - W Washington U",212156
"Mura, Cameron - U Virginia",211993
"Arnold, Nathan - Colorado State U",211983
"Wong, Kim - U Pittsburgh",211716
"Lecoanet, Daniel - UC Berkeley",211058
"Rogers, Nathan Y - UC Santa Barbara",210915
"Depalle, Baptiste  - MIT",210789
"Jin, Guangxu  - Wake Forest Sch of Med",210750
"Mehringer, Susan - Cornell U",210274
"Seaton, Barbara A - Boston U",209852
"McFarquhar, Greg Michael - UIUC",209381
"Gardoni, Paolo - UIUC",209120
"Jongco, Artemio Miguel - Long Island Jewish Hosp",208314
"Johnson, Calvin William - San Diego State U",208285
"Shah, Premal  - U Pennsylvania",208228
"Jack, Mark A - Florida A&M U",208102
"Linnen, Catherine Ramsay - U Kentucky",207548
"Bao, Shaowu - Coastal Carolina U",207370
"Oztekin, Ezgi S - US FAA",204835
"Qian, Xiaofeng - MIT",204122
"Allen, Scott Edward - UNC",203130
"Younis, Bassam A - UC Davis",201819
"Braden, Michael Robert - U Montana",201015
"Adams, James B. - Arizona State U",200450
"Roy, Anindya - Johns Hopkins U",199714
"Pellman, David Steven - Dana-Farber Cancer Inst",199534
"Cuendet, Michel Alain - Weill Cornell Med College",199355
"Wang, Yang - CMU",197990
"Hall, Jaclyn Marie - U Florida",196782
"Palsson, Bernhard - UC San Diego",196300
"Abernathey, Ryan - Columbia U",195996
"Moehlis, Jeff - UC Santa Barbara",195836
"Bhattacharyay, Sudeep - U Wisconsin-Eau Claire",194378
"Ranganathan, Srivathsan V - SUNY Albany",193436
"Lu, Chang-Tsan  - U Mass, Amherst",193019
"Tang, Yongan - NC Central U",192550
"Wing, Rod Anthony - U Arizona",192546
"Cohen, Dov - UIUC",191590
"Zou, Jian - IUPUI",191504
"Cerutti, Benoit - Princeton U",190999
"Hoffmann, Roald - Cornell U",190935
"Johnson, Lewis E. - Pomona College",190183
"Carretero, Ricardo  - San Diego State U",190138
"Morton, Thomas Hellman - UC Riverside",189392
"Laurent, Louise - UC San Diego",189268
"Lyon, Jonathan Thomas - Clayton State U",189190
"Morrow, Christin Palombo - Michigan State U",188268
"Wiens, Douglas A - Washington U",188220
"Voronov, Roman S - NJIT",185409
"Holladay, Kenneth L - Southwest Res Inst",185252
"Su, Shiquan - NICS",183662
"Jadaun, Priya  - Cornell U",183559
"Eigenmann, Rudolf - Purdue U",182434
"Kieber-Emmons, Matthew Thomas - U Utah",182261
"Walker, Edward - Whitworth U",180860
"Cargile, Phillip Andrew - Harvard U",180693
"Sweeney, Mark C - CU Boulder",180141
"Sutliff, Daniel Linden - NASA Glenn",180086
"Singh, Rajiv R - UC Davis",179013
"Meneses, Esteban - U Pittsburgh",178798
"Heien, Eric - UC Davis",177038
"Langlois, Timothy Richard - Cornell U",176818
"MacLeod, Morgan Elowe - UC Santa Cruz",176032
"Howison, Mark - Brown U",175755
"Schatz, Michael - Cold Spring Harbor Lab",174707
"Barbone, Paul - Boston U",174699
"DeLisa, Matthew Peter - Cornell U",174016
"Pillsbury, Sarah-Jane Frankland - St Vincent College",173696
"Tan, Dongyan - Harvard Med Sch",173666
"Orf, Leigh G. - Central Michigan U",173611
"Zhou, Yunkai - S Methodist U",173138
"Song, Kevin - U Chicago",172556
"Pederson, Mark R - US DoE",171265
"Brouwer, William - Penn State U",168841
"Schoettler, Matthew  - UC Berkeley",168787
"Jha, Prateek Kumar - U Michigan",168769
"Jankowski, Eric - NREL",164839
"Zayner, Josiah - NASA Ames",164674
"Arafin, Shamsul - UCLA",163932
"Ramm, Alexander G. - Kansas State U",163544
"Allison, Jason Robert - TACC",162618
"Lewis, Nathan Enoch - UC San Diego",160669
"Pfister, Hanspeter - Harvard U",160469
"Hutchison, Geoffrey Rogers - U Pittsburgh",160467
"Rolfe, Bryan Andrew - Cornell U",160124
"Koziol, Quincey A - HDF Group",160058
"Moore, Richard - UC San Diego",159090
"Armentrout, Peter B - U Utah",158359
"Carruthers, Lucy Marston - U Arizona",158180
"Nesbitt, Stephen William - UIUC",158122
"Park, Jeho - Harvey Mudd College",157780
"Mullendore, Gretchen Louise - U North Dakota",157597
"Skola, Dylan Derik - UC San Diego",156020
"Sivadasan, Jagadeesh - U Michigan",154840
"Dongare, Avinash M - U Connecticut",154565
"Fujioka, Hideki - Tulane U",154242
"Frost, Adam S - U Utah",154214
"Elmore, Donald E - Wellesley College",152968
"Dempski, Robert E - WPI",151732
"Ilich, Peter - St. John's U",151535
"Wolski, Rich - UC Santa Barbara",150723
"Johnson, Margaret Ellen - Johns Hopkins U",149403
"Hoffman, Matthew - RIT",149145
"Towns, John W. - UIUC",148506
"Khare, Ketan Sudhakar - RPI",148168
"Melguizo Gavilanes, Josue - Caltech",148076
"Esposito, Gaetano  - Emory U",147818
"Colvin, Michael E - UC Merced",145981
"Schleicher, Jillian Marie - U Washington",145376
"Burns, Keaton - MIT",142747
"Hanken, Benjamin - Oregon State U",140014
"Martz, Jason Brian - U Michigan",139452
"Duan, Lian - Missouri S&T",138125
"He, Hongshan - Eastern Illinois U",137977
"Oviedo, Maria Belen - UC Riverside",137337
"Sobh, Nahil A - UIUC",137026
"Falgout, Jeff - USGS",136842
"RAI, NAVNEET  - UC Davis",135551
"Stillman, Jonathon H - San Francisco State U",135526
"Valocchi, Albert J. - UIUC",135365
"Michael, Scott - Indiana U",135068
"Lueptow, Richard M. - Northwestern U",134970
"Bhide, Ravindra - U Utah",134550
"Hamann, Christian - Albright College",134216
"Chakraborty, Arindam - Syracuse U",133435
"Karabadzhak, Alexander G - Yale U",132701
"Bhattacharya, Apratim - Andritz Automation",131954
"Orkoulas, Gerassimos - UCLA",131690
"Bradford, Kent Jay - UC Davis",131545
"Lin, Fei - Virginia Tech",130651
"Milletti, Maria C. - Eastern Michigan U",129438
"Doughty, Shawn G. - Tufts U",128230
"Joseph, Thomas - Mt Sinai Med Ctr",126646
"Araya, Juan Guillermo - Texas Tech U",124556
"Chrispell, John Christopher - Indiana U of Penn",122972
"Raeymaekers, Bart  - U Utah",122916
"Giebink, Noel C. - Penn State Mont Alto",121594
"Perozo, Eduardo - U Chicago",120033
"Zhong, Jinshun  - U Vermont",119997
"Fringer, Oliver - Stanford U",119982
"Navarro, Rafael - UC San Diego",119855
"Xie, Paul Z. R. - Einstein College of Med",117358
"McCullagh, Martin - Colorado State U",116814
"Lynch, William Bryan - U Evansville",116640
"Ramaprabhu, Praveen Kumar - UNC Charlotte",116640
"Dutton, Andrew - Suffolk U",115441
"Evans, Charles R. - UNC",115293
"Filipp, Fabian V - UC Merced",115229
"Field, Ken - Bucknell U",114949
"Schanzenbach, David - U Hawaii, Manoa",114922
"Bagchi, Saurabh - Purdue U",114710
"Ignatchenko, Alexey V - St. John Fisher College",114160
"Amzel, L Mario - Johns Hopkins U",113324
"Nerenberg, Paul Samuel - Caltech",112737
"Wong, Stephen - Methodist Hospital System",111767
"Shay, Michael Anthony - U Delaware",111267
"Sukenik, Shahar  - UIUC",111229
"Buchwald, James Richard - RPI",111139
"Guan, Zhen - UC Irvine",110668
"Madduri, Kamesh - Penn State U",110295
"Monismith, David Richard - NW Missouri State U",109840
"Pekurovsky, Dmitry - UC San Diego",109572
"Dutta, Indranath  - Washington State U",108494
"Mathur, Savita - Space Sci Inst",108343
"Dickens, Phillip Mathew - U Maine",107595
"Trmal, Jan - Johns Hopkins U",107415
"Schwarz, Kathleen A. - NIST",107292
"Acharya, Amit - CMU",105913
"Cuffe, John - MIT",105819
"Graeve, Olivia A. - UC San Diego",104885
"Luo, Yun - U Chicago",104746
"Logan, Cheryl A - CSU-Monterey Bay",103179
"Yao, Tian - USRA",103173
"Campbell, Robert Lee - Penn State Behrend",102756
"Cousins, Kimberley R - CSU-San Bernardino",102052
"kim, duck young - CIW",100928
"Garcia, Adrian  - UC Irvine",100913
"Muller, Michael - Southwest Res Inst",100654
"Kim, Seung Ha - UC Santa Barbara",99594
"Nachman, Michael W - UC Berkeley",98850
"Chrisochoides, Nikos - Old Dominion U",95943
"Jensen, Klavs F. - MIT",95848
"Yeates, Todd  - UCLA",95316
"Fortenberry, Ryan C - Georgia Southern U",95265
"Evans, Alexander J - Columbia U",95093
"Yu, Weiting  - UC Berkeley",94408
"Gregg, Nathan Eric - West Virginia U",92018
"Engel, Annette Summers - U Tennessee",91862
"Nelson, Dylan - Harvard U",91839
"Terrill, Judith Ellen - NIST",91445
"Casabianca, Jodi  - UT Austin",90874
"Cronin, Stephen B. - USC",90863
"McDowell, David L. - Georgia Tech",90785
"Cushman, John Chandler - U Nevada, Reno",90746
"Mazumdar, Sagnik - U Pittsburgh",90647
"Baden, Scott B. - UC San Diego",90562
"Ascenzi, Maria-Grazia - UCLA",90120
"Luo, Haoxiang - Vanderbilt U",90038
"Clancy, Paulette  - Cornell U",89500
"Wang, Hao - Rutgers U",89265
"Ratan, Rabindra - Michigan State U",88870
"Pisciuneri, Patrick - U Pittsburgh",88802
"Pacheco, Alexander - Lehigh U",88445
"Peet, Yulia  - Arizona State U",88423
"Kennedy, Graeme - Georgia Tech",88257
"Zhang, Xueyi - UC Berkeley",87884
"Jeffries-EL, Malka - Iowa State U",87512
"Lapelosa, Mauro - Drexel U",87121
"Wong, Wesley Philip - Harvard Med Sch",86016
"Takhar, Pawan Singh - UIUC",85273
"Nanda, Hirsh - CMU",85229
"Maldonado, Victor Hugo - UT San Antonio",85008
"Asadi, Ebrahim - Missouri S&T",84756
"Wiest, Olaf G. - U Notre Dame",84286
"Grefenstette, John - U Pittsburgh",84121
"JIA, YINGDONG - UCLA",83941
"Vanapalli, Siva A - Texas Tech U",83839
"Ma, Ping - U Georgia",83770
"Jin, Jian-Ming - UIUC",83612
"Gutfraind, Alexander - U Illinois, Chicago",83575
"Friedman, Peter A - U Pittsburgh Sch of Med",83492
"Pop, Mihai  - U Maryland",83430
"Lockman, John A - UT Austin",83095
"Tseng, Kadin - Boston U",82070
"Elgamal, Ahmed - UC San Diego",81994
"Fields, Aaron J - UC San Francisco",81937
"Shen, Chengcai - Smithsonian Astrophys Obs",81843
"Ashlock, Jeramy C - Iowa State U",81589
"Appelhans, David - CU Boulder",81575
"Khaldi, Dounia - U Houston",81312
"Edirisinghe, Neranjan - Georgia State U",81116
"Zou, Jian  - WPI",81035
"Karin, Todd - U Washington",80755
"Dawes, Richard - Missouri S&T",80740
"li, yaping  - U Tulsa",80707
"Palen, Brock - U Michigan",80571
"Scharfenberg, Buddy - Missouri S&T",80531
"Cicotti, Pietro - SDSC",80514
"Kim, Minji - UIUC",79851
"Keasler, Samuel Joseph - Valley City State U",79434
"Jang, Seung Soon - Georgia Tech",78698
"Davies, Stephen Clark - U Mary Washington",78610
"Forger, Daniel - U Michigan",78503
"Carroll, Thomas James - Ursinus College",78388
"Liu, Shuang - Yale U",77998
"Djohari, Hadrian - CWRU",77789
"Towe, Elias - CMU",76939
"Greer, Edyta M. - CUNY Baruch College",76319
"Stout, Quentin F. - U Michigan",75388
"Deshlahra, Prashant - UC Berkeley",75296
"Trac, Hy - CMU",74798
"Litts, Erin N - Cornell U",73754
"Mellor-Crummey, John Michael - Rice U",73654
"Wilson, Alex C. C. - U Miami",73588
"Jackson, Caesar - NC Central U",73154
"Shao, Chen  - Northwestern U",72905
"Wikramanayake, Athula H - U Miami",72605
"Portegys, Tom - OpenWorm",72341
"Malcom, Jacob Wesley - U Connecticut",72332
"Hocky, Glen - Columbia U",71638
"Tarrant, Ann Marie - WHOI",71448
"Abu-Sufah, Walid A - UIUC",71132
"Combariza, Jaime E - Johns Hopkins U",71066
"Malkaram, Sridhar Achary - WV State U",70888
"Marean, Curtis - Arizona State U",70605
"Anderson, Steven Edward - Texas A&M",70200
"Leburton, Jean-Pierre - UIUC",70138
"Yao, Xiaohui - IUPUI",69961
"Jang, Changwoon - Drexel U",69768
"Rogers, Donald W. - Long Island U",69373
"Gharakhani, Adrin - Applied Sci Res",69218
"Loftis, Bruce - CU Boulder",69047
"DAloisio, Anson - U Washington",68709
"Gerig, John Thomas - UC Santa Barbara",68686
"Votapka, Lane William - UC San Diego",67863
"Mochena, Mogus D. - Florida A&M U",67677
"Shrivastava, Indira - U Pittsburgh Sch of Med",67210
"Cheng, Tianle - NETL",67134
"Reid, Keon Andre - Emory U",66994
"Hebda, James Alexander - Amherst College",66985
"Metze, Florian - CMU",66786
"Ranz, Jose Maria - UC Irvine",66781
"Sorin, Daniel - Duke U",66564
"Kumar, Abhishek  - ORNL",66388
"Tafur, Sergio - U Central Florida",66332
"Torrey, Paul Adam - MIT",65541
"Bergman, Robert G - UC Berkeley",64609
"Xuan, Yuan  - Penn State U",64571
"Wang, Yigui - Southern Conn State U",64245
"Macrae, Roderick - Marian U",64054
"Harrison, Julia - U Utah",63621
"Cai, Dong - U Houston",63439
"Lu, Yu - Stanford U",63417
"Taylor, James - Johns Hopkins U",62905
"Dubin, Daniel Herschel - UC San Diego",62317
"Downar, Thomas J. - U Michigan",62175
"Thoma, Brent Patrick - U Louisiana, Lafayette",62120
"Bierbaum, Veronica - CU Boulder",62115
"Etienne, Zachariah B - West Virginia U",61365
"Sirignano, William A - UC Irvine",60887
"Ong, Benjamin - Michigan Tech",60717
"Smith, Jeremy C. - U Tennessee",60634
"Miller, Ian James - U Wisconsin-Madison",60609
"Wang, Zhechen - CU Boulder",60445
"Goodwin, Andrew Pratt - CU Boulder",59873
"Huang, Xiaopeng - MIT",59486
"Cosden, Ian A - Princeton U",59253
"Giedt, Joel - RPI",58867
