title
"XD SUs Charged: Total: by PI"
parameters

start,end
"Allen, Scott Edward - UNC",6110
"Phares, Alain Joseph - Villanova U",5940
"Sosonkina, Masha - Old Dominion U",5905
"Milner, Scott Thomas - Penn State U",5834
"Staton, Margaret Elizabeth - U Tennessee",5804
"ferreira, celso moller - George Mason U",5552
"Liu, Xiaofeng - Penn State U",5543
"Romps, David - UC Berkeley",5541
"Roskies, Ralph - PSC",5406
"Moore, Richard - UC San Diego",5383
"McKay, John  - Colorado State U",5255
"Duan, Huaiyu - U New Mexico",5254
"Shen, Chengcai - Smithsonian Astrophys Obs",5040
"Srinivasan, Ashok - Florida State U",5009
"Masunov, Artem - U Central Florida",4940
"He, Hongshan - Eastern Illinois U",4900
"Hong, Sampyo - U Central Florida",4841
"Babaee, Hessam - MIT",4800
"Freddolino, Peter - Columbia U",4784
"Kingsford, Carl  - CMU",4770
"Bittner, Noelle Kristen Jeffery - UC Berkeley",4739
"Hall, David Matthew - CU Boulder",4716
"Lim, Marisa C - SUNY Stony Brook",4704
"Vaughn, Matthew W - TACC",4633
"Arolla, Sunil - Cornell U",4548
"Hawley, John F. - U Virginia",4457
"Dutt, Shantanu  - U Illinois, Chicago",4446
"Ma, Ping - U Georgia",4417
"Shearer, Peter  - UC San Diego",4238
"Wang, Yu U - Michigan Tech",4206
"Rulis, Paul Michael - U Missouri, Kansas City",4143
"DAloisio, Anson - U Washington",4076
"Rao, Niny - Philadelphia U",3993
"Kalidindi, Surya R - Georgia Tech",3899
"Kumashiro, Kristin K - U Hawaii, Manoa",3880
"McDevitt, Brian  - Boise State U",3831
"Garner, Robert N - U Incarnate Word",3699
"Krasa, Stefan - UIUC",3510
"Seetharam, Arun S - Iowa State U",3459
"Lele, Sanjiva K - Stanford U",3425
"Pirkelbauer, Peter  - U Alabama, Birmingham",3413
"Olatunji-Ojo, Olayinka Ayodamola - UC Berkeley",3378
"Ilich, Peter - St. John's U",3341
"Ropelewski, Alexander John - CMU",3196
"Zerze, Hasan - Lehigh U",3165
"Pongkitiwanichakul, Peera - U Chicago",3104
"Duffy, Alison Guidry - U Washington",3072
"Zhan, Min - UIUC",3053
"Kandemir, Mahmut Taylan - Penn State U",3032
"Engel, Jonathan H - UNC",2965
"Campbell, Robert Lee - Penn State Behrend",2892
"Pierce, Marlon - Indiana U",2841
"Li, Jianing - U Vermont",2734
"Gomez, Enrique Alberto - W Carolina U",2728
"Pisciuneri, Patrick - U Pittsburgh",2728
"Brown, Laura E - Michigan Tech",2649
"Cherry, Elizabeth M. - RIT",2624
"Mohamed, Sayeed - Arizona State U",2601
"Hummels, Cameron - U Arizona",2541
"Thota, Abhinav S - Indiana U",2503
"Carretero, Ricardo  - San Diego State U",2463
"Emerick, Andrew James - Columbia U",2463
"Mendes, Celso Luiz - UIUC",2398
"Cooperman, Gene - Northeastern U",2262
"Jack, Mark A - Florida A&M U",2237
"zheng, xiaoning  - MIT",2186
"Mendenhall, Ruby - UIUC",2178
"Subramaniam, Shankar - Iowa State U",2146
"Donnell, David Michael - The Citadel",2097
"MacLeod, Morgan Elowe - UC Santa Cruz",2013
"Chen, Alan Austin - SUNY Albany",1875
"Naylor, Jason - Purdue U",1751
"Altintas, Ilkay - SDSC",1746
"Kim, Byoung-Do - Harvard Med Sch",1742
"Deshlahra, Prashant - UC Berkeley",1737
"Werner, Gregory - CU Boulder",1679
"Coridan, Robert - Caltech",1666
"Sharma, Anupam - Iowa State U",1664
"Andriamanalimanana, Bruno  - SUNYIT",1645
"Acharya, Amit - CMU",1594
"Townshend, Brent  - Stanford U",1584
"Caprez, Adam - U Nebraska, Lincoln",1565
"Jankowski, Eric - NREL",1556
"Arora, Ritu - UT Austin",1522
"Carrington, Laura - UC San Diego",1509
"Gubbins, David - SIO",1471
"Khaldi, Dounia - U Houston",1454
"Parris, Paul Ernest - Missouri S&T",1436
"Sheikhi, Reza H - Northeastern U",1413
"Milletti, Maria C. - Eastern Michigan U",1400
"Hazlewood, Victor - NICS",1343
"McNally, Stephen - U Tennessee",1324
"Awasthi, Amnaya - U Florida",1304
"Gaughan, Christopher - NSF",1286
"Hargrove, Paul Hamilton - LBNL",1257
"Taha, Tarek - U Dayton",1227
"Yakushin, Igor - Penn State U",1215
"Fatahalian, Kayvon - CMU",1152
"Edirisinghe, Neranjan - Georgia State U",1146
"Hofert, Joe  - Indiana Wesleyan U",1102
"Zeng, Yong - U Missouri, Kansas City",1050
"Stevens, Jonathan E - U Detroit Mercy",1034
"Cheung, Margaret S. - U Houston",1025
"Nan, Xiaolin - Oregon Health & Sci U",964
"Baumgart, Tobias  - U Pennsylvania",948
"Armstrong, Anne Frances - UC Davis",934
"Soler-Crespo, Rafael Antonio - Northwestern U",891
"Johnson, Margaret Ellen - Johns Hopkins U",875
"O'Shea, Brian W. - Michigan State U",861
"Wang, Xianqiao - U Georgia",845
"Karna, Tuomas Petteri - Oregon Health & Sci U",834
"Wolter, Nicole - UC San Diego",829
"Buehler, Markus J - MIT",810
"Kaiser, Hartmut - Louisiana State U",794
"Louie, Janis  - U Utah",774
"Zhang, Xueyi - UC Berkeley",768
"Shull, John Michael - CU Boulder",738
"Torkian, Ben - U South Carolina",737
"Zhao, Shan - U Alabama",710
"Rogers, Nathan Y - UC Santa Barbara",614
"Stone, Christopher P. - Individual/Unaffiliated",598
"Mellor-Crummey, John Michael - Rice U",586
"Levine, Benjamin G - Michigan State U",575
"Moore, Shirley Victoria - UT El Paso",566
"Huynh, Mioy T - UIUC",555
"May, Michael Ryan - UC Davis",548
"Cousins, Kimberley R - CSU-San Bernardino",545
"Ge, Xiaoxia - CUNY City College",525
"Ruiz Juri, Natalia  - UT Austin",503
"Gilbert, Donald - Indiana U",493
"Wang, Jinbo  - SIO",493
"Bassman, Lori - Harvey Mudd College",453
"Acuna, Edgar  - UPR Mayaguez",444
"Bao, Shaowu - Coastal Carolina U",442
"Westmoreland, Phillip R - NC State U",439
"Kulkarni, Milind - Purdue U",433
"Shende, Sameer Suresh - U Oregon",427
"Jorgensen, Kameron Renee - TAMIU",415
"Ruether, Andrew - Swarthmore College",411
"Dayal, Kaushik - CMU",403
"Beg, Farhat - UC San Diego",395
"McCourt, Michael - Harvard U",359
"Yin, Wotao  - UCLA",358
"Sitti, Metin - CMU",334
"Gu, Qing - UC San Diego",330
"Gygi, Francois - UC Davis",315
"Lovitt, Charity - U Washington",310
"Bhatta, Ram S - U Akron",293
"Kennedy, Graeme - Georgia Tech",287
"Kurapov, Alexander - Oregon State U",286
"Palen, Brock - U Michigan",270
"Chrispell, John Christopher - Indiana U of Penn",269
"Medvedeva, Julia E. - Missouri S&T",258
"Gonzalez, Ana C - UPR Mayaguez",238
"Walls, Kenneth - U Alabama, Birmingham",228
"Adrian, Ronald John - Arizona State U",213
"Lieuwen, Timothy Charles - Georgia Tech",202
"Nerenberg, Paul Samuel - Caltech",200
"Hocky, Glen - Columbia U",174
"McGill, Brian James - U Maine",169
"Christopher, Phillip N - UC Riverside",163
"Harrison, Julia - U Utah",158
"Ma, Jianpeng - Baylor College of Med",156
"Thornton, Katsuyo - U Michigan",130
"Clemens, Kristina A - UC Berkeley",128
"Bucci, Giovanna  - MIT",122
"Chow, Edmond - Georgia Tech",114
"Plotnikov, Nikolay - Stanford U",111
"Qian, Yu - Venter Inst",109
"Voyles, Paul M - U Wisconsin-Madison",106
"Zhang, Joseph Yinglong - Va Inst of Marine Sci",100
"McCullagh, Martin - Colorado State U",95
"Berger, Robert - W Washington U",94
"Cheng, Tianle - NETL",81
"Fu, Chao - U Wisconsin-Madison",74
"Suhartanto, Heru  - U Indonesia",72
"Sinno, Talid - U Pennsylvania",70
"Weisz, Dan R - U Washington",68
"Johnson, Erin R - UC Merced",64
"Hempel, Chris - UT Austin",59
"Wang, Yang - CMU",59
"Prytkova, Vera Dmitrievna - UC Irvine",57
"Raymer, Eric - Columbia U",54
"Richard, Robert L - UCLA",51
"Brannen, Kathleen Merritt - U Tennessee",49
"Wang, Lee-Ping - Stanford U",48
"Cuadra, Jefferson A - Drexel U",47
"Navarro, John-Paul - ANL",45
"Ozturk, Birol  - Morgan State U",44
"Keutzer, Kurt  - UC Berkeley",39
"Gobbert, Matthias Klaus - U Maryland, Baltimore Co",38
"Sweeney, Mark C - CU Boulder",37
"Towe, Elias - CMU",35
"Casey, Richard Michael - Colorado State U",34
"Song, Carol Xiaohui - Purdue U",34
"Wang, Xiao-Qian Larry - Clark Atlanta U",32
"Bovik, Alan Conrad - UT Austin",28
"Liu, Honggao - Louisiana State U",27
"Xu, Dong - U Missouri, Columbia",27
"Qi, Xin - Rutgers U",23
"Rappe, Anthony K - Colorado State U",23
"Nachman, Michael W - UC Berkeley",20
"shoele, kourosh - Johns Hopkins U",18
"Srolovitz, David J - U Pennsylvania",16
"Abu-Sufah, Walid A - UIUC",15
"Almeida, Sergio Fabian - UT El Paso",15
"Sharifzadeh, Sahar  - Boston U",15
"Park, Jeho - Harvey Mudd College",14
"Indireshkumar, Keshavamurthy - Harvard U",10
"Chen, Long-Qing - Penn State U",9
"Falgout, Jeff - USGS",9
"Rivera, Wilson  - UPR Mayaguez",6
"Bandaru, Varaprasad  - UC Davis",5
"Dinescu, Adriana - Wilkes U",5
"Minton, Timothy K - Montana State U",5
"Chen, Ke - WHOI",4
"Dickens, Phillip Mathew - U Maine",4
"Hansen, Charles D. - U Utah",3
"Broadbelt, Linda - Northwestern U",2
"Kane, Michael John - Yale U",2
"Langer, Robert Samuel - MIT",2
"Maliar, Serguei - Stanford U",2
"McClean, Julie L - SIO",2
"McQuinn, Matthew Judd - U Washington",2
"Chams, Tarek  - SUNY Binghamton",1
"Ebalunode, Jerry - U Houston",1
"Ebrahimi, Davoud - MIT",1
"Fang, Hanming - U Pennsylvania",1
"Holley-Bockelmann, Kelly - Vanderbilt U",1
"Logan, Cheryl A - CSU-Monterey Bay",1
"Connor, Edward F - San Francisco State U",0
"Massey, Steven Edward - UPR Rio Piedras",0
"Samuel, Tabitha - U Tennessee",0
"Timko, Michael Paul - U Virginia",0
---------
