title
"CPU Hours: Total: by PI"
parameters

start,end
"Shi, Yunfeng - RPI",238722.5954
"Sethna, James P - Cornell U",238080.7219
"sansoz, frederic - U Vermont",237935.5357
"Guo, Hong - U Tennessee",236629.3380
"Cannon, John Francis - U Missouri, Columbia",234718.0518
"Zalucha, Angela - SETI Inst",232358.9368
"Rhoads, Douglas Duane - U Arkansas",230478.2047
"Krieger, Donald Nathan - U Pittsburgh",229972.4677
"Ebrahimi, Davoud - MIT",228741.1155
"Soe, Min - Rogers State U",228705.2180
"Llinas, Miguel - CMU",227495.6856
"Ngoko Djiokap, Jean Marcel - U Nebraska, Lincoln",227048.2314
"Weng, Jing-Ke - Whitehead Inst for Biomed Res",226749.7781
"Marsden, Alison Lesley - UC San Diego",226711.6992
"Nikolla, Eranda - Wayne State U",225543.3219
"Chang, Chia-en A - UC Riverside",225425.6889
"Linninger, Andreas - U Illinois, Chicago",225259.2886
"akgun, ugur - Coe College",224978.9598
"Gilmore, Matthew - U North Dakota",224868.6256
"Christopher, Phillip N - UC Riverside",223631.7779
"Lesage, Anne-Cecile - Texas Tech U",222926.7597
"Meyer, Randall - U Illinois, Chicago",221423.6757
"Tsoukalas, Nasos - UC Davis",219850.6578
"Broadbelt, Linda - Northwestern U",217574.5155
"Qi, Feng - Sanford-Burnham Med Res Inst",217381.2090
"Bergantz, George Walter - U Washington",215692.5293
"Greif, Thomas - Harvard U",215649.2397
"Bahar, Ivet - U Pittsburgh",214623.0534
"Dibble, Theodore S. - SUNY ESF",213354.1424
"Egolfopoulos, Fokion - USC",212515.6445
"Wang, Xiaotai - CU Denver",211610.3440
"Demmel, James Weldon - UC Berkeley",211333.3623
"Madrid, Marcela - PSC",210634.9289
"Yang, Yuan - MIT",209574.7199
"Miller III, Bill Ray - U Richmond",209074.9860
"Carrington, Laura - UC San Diego",208476.9603
"Block, Matthew - CSU-Sacramento",206913.0756
"Kumta, Prashant N - U Pittsburgh",206909.4622
"Goldberg, Sharon - Boston U",206036.2666
"Papavassiliou, Dimitrios V - U Oklahoma",205850.2050
"Wang, Shuai - UC Berkeley",204036.8358
"Parris, Paul Ernest - Missouri S&T",203276.7868
"Van Wynsberghe, Adam Wayne - Hamilton College",203236.2444
"Marronetti, Pedro - NSF",202836.1152
"Lin, Xi - Boston U",201848.3555
"Kaplan, Michael Samuel Cruz - USC",201479.0058
"Sarma, Jayshree - George Mason U",201319.6844
"Smith, Cameron Walter - RPI",199827.6941
"Ecker, Joseph - Salk Institute",199299.6662
"Singh, Satbir - CMU",198631.6492
"Wistey, Mark - U Notre Dame",197715.9363
"Del Maestro, Adrian - U Vermont",195166.4198
"Smolin, Nikolai - Loyola U Chicago",194579.4433
"Iglesia, Enrique - UC Berkeley",194386.8396
"Dayal, Kaushik - CMU",194322.1292
"Maier, Robert S - Montana State U",193510.0201
"Childers, Greg - CSU-Fullerton",193283.4422
"Mondal, Sayan - Weill Cornell Med College",192249.1733
"Merwade, Venkatesh - Purdue U",191852.6665
"Yang, Haw - Princeton U",191849.8533
"Larkins, Brian - Coastal Carolina U",191843.0098
"Schatz, Michael - Cold Spring Harbor Lab",191766.3911
"Pujari, Sumiran  - U Kentucky",191339.6111
"Walsh, Kevin John - Southwest Res Inst",190504.2177
"Levison, Harold - Southwest Res Inst",187036.1209
"Yang, Yang - Rowan U",186747.7642
"Stubbs, John Michael - U New England",185518.1279
"Facelli, Julio C - U Utah",185379.8001
"Castillo-Chara, Jairo - Fayetteville State U",184704.3113
"Vetticatt, Mathew J - SUNY Binghamton",183916.4190
"Hickman, Albert Peet - Lehigh U",183326.2224
"Niemann, Christoph - UCLA",182912.8397
"Lu, Hui - U Illinois, Chicago",182362.0765
"Yoon, Chamna - CUNY",181965.2356
"Kibalchenko, Mikhail - UCLA",181159.3686
"Pritchard, Michael - UC Irvine",180365.0357
"Klos, Jacek - U Maryland",180321.3178
"Harrigan, Timothy P. - Johns Hopkins U",178056.7646
"Laursen, Siris Odin - U Tennessee",176521.5474
"Hong, Han  - Stanford U",176085.2843
"Collins, David - Florida State U",176080.0210
"Najafi-Yazdi, Alireza - McGill U",174347.5465
"Durran, Dale Richard - U Washington",174119.5945
"Sweeney, Alison M - U Pennsylvania",173115.5687
"Matsika, Spiridoula - Temple U",172233.4846
"Winters, Kraig - UC San Diego",171882.1534
"Cheng, Roseanne Marie - Johns Hopkins U",171119.7534
"Singh, Tajendra Vir - UCLA",170730.4829
"Toomre, Juri - CU Boulder",170117.3160
"Llovet, Pol - Montana State U",169355.8866
"Hall, Thomas Edwin - U Virginia",168712.5019
"Shlosman, Isaac - U Kentucky",168497.7034
"Masud, Arif - UIUC",164338.6764
"Quinn, Thomas R. - U Washington",162758.8045
"Farley, Robert Alan - USC",162150.1155
"Hempel, Chris - UT Austin",160070.2248
"Snir, Marc - UIUC",159267.8939
"Narsimhan, Ganesan - Purdue U",158735.7834
"Whittle, Andrew John - MIT",158696.1885
"Arolla, Sunil - Cornell U",158353.7243
"Keaveny, Tony M. - UC Berkeley",158170.6179
"Dos Santos, Elton Jose - Stanford U",158079.9245
"Jiang, Qiyou - Rice U",157512.3328
"Orban, Christopher - Ohio State U",157341.2267
"Becker, Udo - U Michigan",156311.5109
"Holley-Bockelmann, Kelly - Vanderbilt U",156279.3646
"Triant, Deborah - U Virginia",155240.7246
"Sadow, Aaron David - Iowa State U",154925.9132
"Tang, Wenjie - U Virginia",154834.0399
"Durbin, Paul - Iowa State U",154791.6405
"Smith, Lydia - UC Berkeley",154747.2978
"Braatz, Richard - MIT",154599.8932
"Das, Rhiju - Stanford U",153440.1131
"Eldredge, Jeff D - UCLA",153126.7198
"Richard, Robert L - UCLA",151724.5287
"Gubbins, David - SIO",151628.6559
"Barth, Patrick - Baylor College of Med",151167.8669
"Sumner, Isaiah Charles - James Madison U",150676.1736
"Gubbins, Keith E. - NC State U",149455.0868
"Mudgapalli, Ashok - U Nebraska, Med Ctr",149370.4758
"Johnston, Murray V - U Delaware",148801.2797
"Belyaev, Mikhail Alexander - UC Berkeley",148349.5331
"Koenig, Peter - Procter & Gamble",148267.4467
"Clayton, Jeffrey Charles - Louisiana State U",148216.5499
"Hinohara, Nobuo - U Tsukuba",147916.5800
"Douma, Michael - IDEA",147119.6621
"Velikokhatnyi, Oleg I - U Pittsburgh",146168.0445
"Rathore, Rajenda - Marquette U",145841.3867
"Wedler, Henry - UC Davis",143093.5378
"Choudhury, Pabitra - New Mexico Tech",142352.9498
"Ruether, Andrew - Swarthmore College",141745.3776
"Nandakumar, Krishnaswamy - Louisiana State U",140981.0134
"Smith, Noah A - CMU",139637.0177
"Shakiba, Maryam - UIUC",139511.1526
"Chandran, Uma - U Pittsburgh",139011.9688
"Hansmann, Ulrich H.E. - U Oklahoma",138785.4266
"Sarkar, Sutanu - UC San Diego",137520.9363
"Akis, Richard - Arizona State U",136649.2355
"Ruan, Youyi - Brown U",132786.7467
"Mueller, Frank - NC State U",132408.3066
"Markland, Thomas E - Stanford U",132155.4356
"Marinshaw, Ruth - Stanford U",129956.9545
"Speyer, Gil - Arizona State U",129638.8134
"Hajjar, Jerome F. - Northeastern U",129637.8856
"Zerze, Hasan - Lehigh U",129543.4175
"Zheng, Lianqing - Florida State U",128867.1911
"Shen, Tongye - U Tennessee",128231.2309
"Krylov, Anna - USC",126906.4404
"Gazula, Vikram - U Kentucky",126858.9541
"Perot, Blair - U Mass, Amherst",125234.0400
"Nishikawa, Ken-Ichi - U Alabama, Huntsville",123800.3112
"Liang, Bo - Harvard Med Sch",123009.7956
"Cormier, Guy - U Georgia",121911.8966
"Plotnikov, Nikolay - Stanford U",121655.2959
"Khanna, Gaurav - U Mass, Dartmouth",120597.2923
"Ackerman, David - Cornell U",120495.3955
"Rossky, Peter Jacob - Rice U",120307.6890
"Billington, Sarah L - Stanford U",120208.5290
"Larini, Luca - Rutgers U",120157.4044
"Oyana, Tonny J. - SIU Carbondale",120151.0712
"DeTuri, Vincent - Ithaca College",119890.5958
"Warren, Allen A - U Montana",119712.7778
"Key, Jason M - Harvard Med Sch",119135.8489
"Liu, Don - Louisiana Tech",118921.0235
"Zhu, Ping - U Wisconsin-Madison",118841.2713
"Lin, Michael Z - Stanford U",118029.9509
"Hati, Sanchita - U Wisconsin-Eau Claire",117453.0756
"Kimber, Mark - U Pittsburgh",117309.5824
"Mendes, Celso Luiz - UIUC",116690.7850
"Dirmeyer, Paul Alan - George Mason U",116569.8799
"Naylor, Jason - Purdue U",116559.8535
"Gardoni, Paolo - UIUC",116104.6219
"Banavali, Nilesh K - Wadsworth Ctr",116099.9508
"Falkingham, Peter Lewis - Brown U",115767.8001
"Kashi, Amit - U Minn",115689.8822
"Shen, Meng - Northwestern U",114671.3246
"Karna, Tuomas Petteri - Oregon Health & Sci U",113983.8889
"Echeverria, Ignacia - U Maryland",112717.8044
"Bucher, Denis - UC San Diego",112612.5333
"Fang, Fang - NCAR",111592.6000
"Saunders, Marissa - U Utah",110950.7767
"Panchenko, Anna - NIH",110274.4976
"McCarthy, John M - UC Irvine",110228.7957
"Li, Jianing - U Vermont",109786.1159
"Chan, Maria - ANL",109642.1465
"Offner, Stella S - U Mass, Amherst",107855.2800
"Yang, Chao-Yie - U Michigan",107802.6401
"Deierlein, Gregory - Stanford U",107800.6476
"Vashisth, Harish - U New Hampshire",105508.6621
"Ichiye, Toshiko - Georgetown U",105321.6439
"Moore, Shirley Victoria - UT El Paso",104694.3244
"Rodriguez, Carl Louis - Northwestern U",103060.8443
"Sagona, Paul - U South Carolina",102286.2126
"Tarboton, David Gavin - Utah State U",102003.0489
"Jin, Meng - UCAR",101680.2669
"Velazquez, Leticia  - Rice U",101475.4800
"Alexandrova, Anastassia - UCLA",101330.5512
"Oztekin, Ezgi S - US FAA",100415.2865
"Jia, ZhiGuang - Kansas State U",99623.0888
"Nikoubashman, Arash - Princeton U",97948.2356
"Chowdhury, Rezaul Alam - SUNY Stony Brook",97840.7330
"Curtis, Emily - NC State U",97697.7777
"S V N, Vishwanathan - UC Santa Cruz",97472.7156
"Altintas, Ilkay - SDSC",97269.4799
"Ferrada, Evandro - Santa Fe Inst",96655.2623
"Urbanic, John - PSC",96439.4443
"Barone, Veronica  - Central Michigan U",96255.3152
"Dinolfo, Peter H. - RPI",96096.9728
"Burger, Virginia M - MIT",96088.1823
"Li, Jessie - Stanford U",95850.2444
"Srinivasan, Ashok - Florida State U",95776.0584
"Zhu, Xiao - Purdue U",95767.1592
"Rojo, Carlos - UC San Francisco",95740.1512
"Yang, Kesong - UC San Diego",95695.0352
"Richardson, Chris - Elon U",95635.5839
"Silvia, Devin W - Michigan State U",95233.7467
"Torkian, Ben - U South Carolina",93882.9632
"Jaron-Becker, Agnieszka Anna - CU Boulder",93486.0089
"Oh, Siang Peng - UC Santa Barbara",93440.1776
"Ozel, Feryal - U Arizona",93215.4404
"Jorgensen, Kameron Renee - TAMIU",92706.5912
"Lyon, Jonathan Thomas - Clayton State U",92528.8107
"Gallicchio, Emilio - CUNY Brooklyn College",92253.5842
"Phares, Alain Joseph - Villanova U",91961.6308
"Keating, Brian - UC San Diego",91391.3777
"Mondal, Jagannath - Columbia U",91146.4222
"Jiang, Shaoyi - U Washington",91128.1001
"De Zorzi, Rita - Harvard Med Sch",90878.2933
"Toth, David - Centre College",90384.3467
"Richard, Ryan Matthew - Georgia Tech",90012.0710
"Hallman, Eric - CU Boulder",89690.1600
"Cheng, Yu-Ting - Johns Hopkins U",89664.4046
"Indiviglio, Frank M - NOAA",89354.7978
"Tatarinova, Tatiana V - USC",88848.4000
"Malaspina, David Cesar - Northwestern U",88692.4134
"Kurth, Mark J. - UC Davis",88623.2089
"Peng, Hua - CSU-Northridge",88574.7643
"Zgid, Dominika Kamila - U Michigan",88486.6310
"Tripathi, Swarnendu - U Houston",88096.4489
"Rempfer, Dietmar - IIT",87256.2404
"Adams, James B. - Arizona State U",87143.0522
"Yang, Melinda Anna - UC Berkeley",86922.6221
"Palsson, Bernhard - UC San Diego",85345.0490
"Bellovary, Jillian M - Vanderbilt U",85091.3422
"Ingber, Lester - Lester Ingber Res",84692.0755
"Ge, Xiaoxia - CUNY City College",84628.0134
"Bhattacharyay, Sudeep - U Wisconsin-Eau Claire",84519.1555
"Myong, Sua - UIUC",84249.8842
"Chen, Ke - WHOI",84202.6311
"Ilich, Peter - St. John's U",83366.8535
"Wang, Bin  - U Oklahoma",83270.3645
"Tan, Qiaohua - U Oklahoma",82950.8311
"Jha, Prateek Kumar - U Michigan",82735.0867
"Morton, Thomas Hellman - UC Riverside",82360.9890
"Howat, Ian  - Ohio State U",82118.8312
"Carretero, Ricardo  - San Diego State U",82069.8766
"Chen, Feng - TACC",81998.9690
"Ellis, Joseph Hugh - Johns Hopkins U",81934.2223
"Vahid, Amir - Northwestern U",81911.9422
"Paluch, Andrew Scott - Miami U",81718.6401
"Dimitrakopoulos, Panagiotis - U Maryland",81310.6972
"Pan, Tongyan  - IIT",79927.6843
"Work, Daniel  - UIUC",79788.3737
"Tenishev, Valeriy - U Michigan",79578.4933
"Xu, Dong - U Missouri, Columbia",79472.0268
"Shao, Qing - NC State U",79359.0755
"Pias, Sally C - New Mexico Tech",79261.2277
"Rolfe, Bryan Andrew - Cornell U",78946.4555
"Harrison, Ian - U Virginia",78702.5601
"Morin, Paul Jeffrey - U Minn",78487.4668
"McLaughlin, Don Edwin - West Virginia U",78437.0398
"Helenbrook, Brian - Clarkson U",78207.9471
"Milner, Scott Thomas - Penn State U",78140.4031
"Sandin, Stuart A - UC San Diego",77494.5111
"Taufer, Michela - U Delaware",76339.6310
"Liu, Xiaofeng - Penn State U",76031.8800
"Oskooi, Ardavan  - U Michigan",75862.6352
"Mo, Yifei - U Maryland",75656.2131
"Engel, Annette Summers - U Tennessee",74287.8811
"Briggs, James Michael - U Houston",74116.2667
"Michael, Scott - Indiana U",74066.8089
"Greene, Christopher H. - Purdue U",73925.4000
"Wang, Xiao-Qian Larry - Clark Atlanta U",73631.1723
"Subramaniam, Shankar - Iowa State U",73434.0490
"Brouwer, William - Penn State U",73405.6577
"Valle-Levinson, FArnoldo - U Florida",73230.1555
"Martyr, Rosanne - UC San Diego",73213.4441
"Stillman, Jonathon H - San Francisco State U",72400.4400
"Wu, Yinghao  - Einstein College of Med",71771.9778
"Di Matteo, Tiziana - CMU",71161.1734
"Wells, Buren - U Alabama, Huntsville",70692.0623
"Milletti, Maria C. - Eastern Michigan U",70651.0626
"Hall, David Matthew - CU Boulder",70400.4137
"Henderson, Shane G - Cornell U",70293.3376
"Pu, Han - Rice U",69875.6346
"Lewis, Nathan Enoch - UC San Diego",69856.7111
"Su, Shiquan - NICS",69746.5290
"Jarzecki, Andrzej A. - CUNY Brooklyn College",69466.2932
"Kleinfeld, David - UC San Diego",68936.3246
"Denolle, Marine Anne Marie - SIO",68734.8490
"Schmidt, Kevin E - Arizona State U",68157.7423
"Qin, Sanbo  - Florida State U",67639.3554
"Ball, K. Aurelia - UC San Francisco",67513.1067
"Agrawal, Gagan - Ohio State U",67078.0224
"Kunz, Matthew W - Princeton U",66979.8400
"Rastigejev, Yevgenii - NC A&T State U",66713.1246
"Pande, Santosh - Georgia Tech",66438.3680
"Eshraghi Kakhki, Mohsen - CSU-Los Angeles",66383.0045
"French, Kinsley Claire - RPI",65376.5554
"Loeffler, Frank - Louisiana State U",65268.4439
"Qiao, Li  - Purdue U",65037.6264
"Clemens, Kristina A - UC Berkeley",64864.7945
"Reed, Mark S.C. - UNC",64617.7153
"Cheung, Margaret S. - U Houston",64273.4758
"Gilbert, Donald - Indiana U",64092.4839
"Cave, Robert J - Harvey Mudd College",63880.6520
"Cecka, Cris - Harvard U",63824.9466
"Firouzi, Mahnaz  - Stanford U",63166.9334
"Ignatchenko, Alexey V - St. John Fisher College",63064.7422
"MacLeod, Morgan Elowe - UC Santa Cruz",62996.0404
"Stegman, Dave - UC San Diego",62969.8443
"Londergan, Casey H - Haverford College",62639.1376
"He, Hongshan - Eastern Illinois U",62422.9022
"Heinz, Sebastian - U Wisconsin-Madison",62269.2978
"Engelman, Donald M - Yale U",62131.7514
"Wei, Zhigang - U Notre Dame",62110.4262
"Wollman, Roy  - UC San Diego",62017.0445
"Johnson, Lewis E. - Pomona College",61936.9288
"Panoff, Robert M - Shodor",61596.7205
"Becker, Andrew - U Washington",61092.2045
"Araya, Juan Guillermo - Texas Tech U",61057.4167
"Field, Ken - Bucknell U",60947.4754
"Martinez, Luis A - UPR Mayaguez",60422.3325
"Ferguson, James - NICS",59943.9644
"Stephani, Kelly - UIUC",59912.5292
"Miller, Thomas F - Caltech",59490.1734
"Farhi, Moran  - UC Davis",59420.2846
"Lane, Rob - Columbia U",58887.0090
"Valocchi, Albert J. - UIUC",58844.7867
"Padak, Bihter - U South Carolina",58710.1556
"Xue, Yongkang - UCLA",58569.0535
"Wing, Rod Anthony - U Arizona",58560.5067
"Acharya, Amit - CMU",58355.2223
"Zang, Jiadong - Johns Hopkins U",58336.2266
"Kandemir, Mahmut Taylan - Penn State U",58259.8629
"Olson, Lorraine G. - Rose-Hulman Tech",57970.5199
"Yan, Zhiqiang - SUNY Stony Brook",57934.0068
"Park, Sheldon - SUNY Buffalo",57713.9246
"Johnson, Margaret Ellen - Johns Hopkins U",57710.8626
"Gibou, Frederic - UC Santa Barbara",57140.6804
"Shende, Sameer Suresh - U Oregon",57042.3499
"Straus, David - COLA",56999.0844
"Bishop, Anthony C - RPI",56875.1999
"DeTore, Suzanne - Syracuse U",56812.3200
"Logan, Cheryl A - CSU-Monterey Bay",56462.5732
"Hamann, Christian - Albright College",56082.6666
"Wang, Liya - Cold Spring Harbor Lab",56055.9467
"Kim, Hyojin - Harvard Med Sch",55937.1378
"Lastoskie, Christian - U Michigan",55902.9688
"Chen, Long-Qing - Penn State U",55621.5200
"Showman, Adam P. - U Arizona",55582.3906
"Williams, Samuel W - LBNL",55574.3155
"Rogers, Nathan Y - UC Santa Barbara",55531.1945
"Wolski, Rich - UC Santa Barbara",55102.9451
"Balick, Bruce -- - U Washington",54796.4445
"Fu, Chao - U Wisconsin-Madison",54682.0666
"Kastner, Ryan  - UC San Diego",54240.6669
"Gordon, Karl Douglas - STScI",54094.2044
"Bylander, Daniel Martin - Texas State U",54043.4491
"Mukkamala, Ravi - Old Dominion U",53885.2823
"Braden, Michael Robert - U Montana",53672.9174
"Raeymaekers, Bart  - U Utah",53434.5512
"Zhang, Peng - SUNY Stony Brook",53312.2846
"Mathur, Savita - Space Sci Inst",53108.8800
"Singh, Rajiv R - UC Davis",52864.4990
"Romano, Giuseppe  - Hobart and William Smith Colleges",52777.2044
"Zhuang, Houlong - ORNL",52773.9865
"Sosonkina, Masha - Old Dominion U",52724.2539
"Contractor, Noshir - Northwestern U",52539.0665
"Barlas, Yafis  - UC Riverside",52478.4712
"Kareem, Ahsan - U Notre Dame",52458.6664
"Marx, Lawrence - COLA",52248.5555
"Fringer, Oliver - Stanford U",52152.2777
"Navarro, Rafael - UC San Diego",52079.8752
"Fortenberry, Ryan C - Georgia Southern U",51988.6622
"Aristilde, Ludmilla  - Cornell U",51908.8979
"Mason, Sara E. - U Iowa",51865.1689
"Riggleman, Robert A - U Pennsylvania",51845.9913
"Mohamed, Sayeed - Arizona State U",51283.8230
"Li, Zongli - Harvard Med Sch",51188.8356
"Malone, John Henri - U Connecticut",51131.1869
"Maiden, Tom - PSC",50924.8307
"Friedline, Christopher James - Virginia Commonwealth U",50910.0935
"Im, Hong G - U Michigan",50774.4000
"Lan, Zhiling - IIT",50707.1068
"da Silveira, Pedro Rodrigo Castro - U Minn",50668.8179
"Kieber-Emmons, Matthew Thomas - U Utah",50589.8465
"Cushman, John Chandler - U Nevada, Reno",50528.1556
"Li, Lan - Boise State U",50326.6211
"Dutton, Andrew - Suffolk U",50171.3155
"Morris, Mark - UCLA",50065.2845
"Ihme, Matthias - Stanford U",50064.1156
"Langer, Robert Samuel - MIT",50046.5246
"Tokman, Mayya - UC Merced",50042.0267
"Dennis, John Mauff - NCAR",50003.6085
"Narayanan, Desika - Haverford College",49984.2846
"Hoffmann, Roald - Cornell U",49966.3910
"McDowell, David L. - Georgia Tech",49958.2800
"Weinstein, Benjamin Gregory - SUNY Stony Brook",49950.8224
"Chrisochoides, Nikos - Old Dominion U",49914.1023
"Zhang, Shiwei  - College of Wm & Mary",49761.4000
"Gao, Wei  - Northwestern U",49730.0179
"Nan, Xiaolin - Oregon Health & Sci U",49687.3465
"Singh, Abhishek - NC State U",49349.8089
"DeLisa, Matthew Peter - Cornell U",49313.5968
"Wang, Chen Santillan - UC Riverside",49173.4043
"Mastorakos, Ioannis  - Clarkson U",49157.1911
"Levine, Zachary - UC Santa Barbara",48971.4489
"Wang, Jin - SUNY Stony Brook",48914.5152
"Motamarri, Phani - U Michigan",48844.8890
"Chrispell, John Christopher - Indiana U of Penn",48805.4491
"May, Michael Ryan - UC Davis",48631.7733
"Buchwald, James Richard - RPI",48332.6045
"Casey, Bill - UC Davis",48243.5199
"Lu, Fei - Cornell U",48024.8400
"Mendez Polanco, Miguel Angel - MIT",48009.1112
"McFarquhar, Greg Michael - UIUC",47998.9678
"Mullendore, Gretchen Louise - U North Dakota",47930.0699
"Daggett, Valerie - U Washington",47879.1775
"Birke, Ronald Lewis - CUNY City College",47861.4001
"Trouve, Arnaud Christophe - U Maryland",47698.7865
"Bar Lev, Yevgeny - Columbia U",47642.6845
"Reutt-Robey, Janice Ellen - U Maryland",47544.5334
"Shaw, John Edward - NW Missouri State U",47518.5868
"Fu, Iris Wing Yin - UC Irvine",47452.5734
"Rivero, Jose Pablo - U Arkansas",47206.3331
"Dutta, Indranath  - Washington State U",47110.9347
"Roy, Kuldeep Kumar - U Mississippi",47110.3778
"Mazumdar, Sagnik - U Pittsburgh",46595.4845
"Francoeur, Mathieu - U Utah",46557.2757
"Sakidja, Ridwan - Missouri State U",46539.1646
"Mehringer, Susan - Cornell U",46520.0671
"Shih, Liwen - U Houston-Clear Lake",46203.1691
"Berger, Robert - W Washington U",46131.1013
"Mura, Cameron - U Virginia",46095.2488
"Arnold, Nathan - Colorado State U",46093.4889
"Ma, Ping - U Georgia",45918.4177
"Lecoanet, Daniel - UC Berkeley",45892.7067
"Depalle, Baptiste  - MIT",45833.5020
"Jin, Guangxu  - Wake Forest Sch of Med",45825.3154
"Muller, Axel - Caltech",45821.7684
"Pop, Mihai  - U Maryland",45781.9999
"Seaton, Barbara A - Boston U",45629.5467
"Jack, Mark A - Florida A&M U",45534.5021
"Elmore, Donald E - Wellesley College",45526.3115
"Jongco, Artemio Miguel - Long Island Jewish Hosp",45295.4001
"Johnson, Calvin William - San Diego State U",45289.0223
"Shah, Premal  - U Pennsylvania",45269.7000
"Linnen, Catherine Ramsay - U Kentucky",45129.7955
"Bao, Shaowu - Coastal Carolina U",45090.7067
"Wong, Kim - U Pittsburgh",44897.0622
"Friedman, Peter A - U Pittsburgh Sch of Med",44644.1152
"Habenicht, Bradley - UC Merced",44553.3199
"Shafi, Qaisar - U Delaware",44303.9805
"Schleicher, Jillian Marie - U Washington",44214.2933
"Younis, Bassam A - UC Davis",43867.9998
"Grefenstette, John - U Pittsburgh",43404.5112
"Pellman, David Steven - Dana-Farber Cancer Inst",43369.1111
"Cuendet, Michel Alain - Weill Cornell Med College",43347.4045
"Schanzenbach, David - U Hawaii, Manoa",43224.3973
"Wang, Yang - CMU",43050.8137
"Hall, Jaclyn Marie - U Florida",42788.1601
"Abernathey, Ryan - Columbia U",42617.2978
"Martz, Jason Brian - U Michigan",42348.1198
"Stout, Quentin F. - U Michigan",42095.8980
"Xie, Paul Z. R. - Einstein College of Med",42047.1622
"Lu, Chang-Tsan  - U Mass, Amherst",41969.8267
"Moehlis, Jeff - UC Santa Barbara",41902.9917
"Nanda, Hirsh - CMU",41797.6135
"Jensen, Klavs F. - MIT",41653.6710
"Trac, Hy - CMU",41648.2845
"Zou, Jian - IUPUI",41640.6799
"Cerutti, Benoit - Princeton U",41531.1378
"Manning, Christopher David - Stanford U",41335.4713
"Barbone, Paul - Boston U",41307.5488
"Ranganathan, Srivathsan V - SUNY Albany",41260.2355
"Allen, Scott Edward - UNC",41172.7730
"Towe, Elias - CMU",41053.4751
"Morrow, Christin Palombo - Michigan State U",41021.4980
"Roy, Anindya - Johns Hopkins U",40970.9999
"Wiens, Douglas A - Washington U",40925.9112
"Voronov, Roman S - NJIT",40315.1935
"Melguizo Gavilanes, Josue - Caltech",40294.6047
"Heien, Eric - UC Davis",40281.7109
"Holladay, Kenneth L - Southwest Res Inst",40280.9866
"Wilson, Alex C. C. - U Miami",40253.9511
"Jadaun, Priya  - Cornell U",39913.3953
"Cargile, Phillip Andrew - Harvard U",39290.6267
"Wikramanayake, Athula H - U Miami",39242.1910
"Tarrant, Ann Marie - WHOI",39222.6888
"Ascenzi, Maria-Grazia - UCLA",39178.5245
"Sweeney, Mark C - CU Boulder",39170.3112
"Qian, Xiaofeng - MIT",39167.5200
"Sutliff, Daniel Linden - NASA Glenn",39158.3376
"Wang, Hao - Rutgers U",38808.2499
"Langlois, Timothy Richard - Cornell U",38446.7957
"Laurent, Louise - UC San Diego",38361.7419
"Walker, Edward - Whitworth U",38113.5489
"Meneses, Esteban - U Pittsburgh",37994.1461
"Orf, Leigh G. - Central Michigan U",37797.2267
"Pillsbury, Sarah-Jane Frankland - St Vincent College",37769.5425
"Tan, Dongyan - Harvard Med Sch",37761.9911
"Pederson, Mark R - US DoE",37239.2757
"Schoettler, Matthew  - UC Berkeley",36860.7777
"Rogers, Donald W. - Long Island U",36716.4581
"Marean, Curtis - Arizona State U",36703.6223
"Zayner, Josiah - NASA Ames",35806.7555
"Arafin, Shamsul - UCLA",35644.8757
"Howison, Mark - Brown U",35569.8401
"Metze, Florian - CMU",35341.6356
"Allison, Jason Robert - TACC",35163.7579
"Song, Kevin - U Chicago",34967.7422
"Portegys, Tom - OpenWorm",34853.8043
"Koziol, Quincey A - HDF Group",34712.5469
"Moore, Richard - UC San Diego",34603.9092
"Keasler, Samuel Joseph - Valley City State U",34497.0312
"Eigenmann, Rudolf - Purdue U",34435.4078
"Armentrout, Peter B - U Utah",34433.2489
"Carruthers, Lucy Marston - U Arizona",34337.7423
"Carroll, Thomas James - Ursinus College",34085.1211
"Jankowski, Eric - NREL",34075.5111
"Zhou, Yunkai - S Methodist U",34015.1953
"Thoma, Brent Patrick - U Louisiana, Lafayette",33843.1200
"Gerig, John Thomas - UC Santa Barbara",33669.5333
"Dongare, Avinash M - U Connecticut",33594.0886
"Ramm, Alexander G. - Kansas State U",33160.6532
"Dempski, Robert E - WPI",32992.4978
"Pfister, Hanspeter - Harvard U",32478.0311
"Stephen, Andrew  - U Pittsburgh",32427.3468
"Towns, John W. - UIUC",32357.7157
"Khare, Ketan Sudhakar - RPI",32169.3067
"Esposito, Gaetano  - Emory U",32141.9557
"Falgout, Jeff - USGS",32111.1126
"Nesbitt, Stephen William - UIUC",32020.8040
"Colvin, Michael E - UC Merced",31741.1822
"Skola, Dylan Derik - UC San Diego",31640.4665
"Maliar, Serguei - Stanford U",31563.8223
"Frost, Adam S - U Utah",31268.1245
"Gupta, Vijay Kumar - Colorado State U",31091.5377
"Burns, Keaton - MIT",31038.5245
"Saat, Mohd Rapik - UIUC",30855.4090
"Hanken, Benjamin - Oregon State U",30312.0534
"Hoffman, Matthew - RIT",30231.0076
"Oviedo, Maria Belen - UC Riverside",29862.1732
"Sirignano, William A - UC Irvine",29850.2267
"Sobh, Nahil A - UIUC",29794.8177
"Therkildsen, Nina Overgaard - Stanford U",29429.6621
"Wang, Binghe - Georgia State U",29285.3155
"Wang, Yigui - Southern Conn State U",29273.7471
"Bhide, Ravindra - U Utah",29256.3289
